0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.43622	0.42252	0.19029	0.00024952	0.98	0.39008	0.08301	0.76117	-0.71835	0.33204	0.8252	0.29101	0.67614	0.3399	0.073014	0.49947	0.11443	0.97136	0.70321	0.25731
2	0.0014929	0.0014929	2.2287e-06	5.4985e-29	0.00469	0.0093799	3.3272e-09	8.9147e-06	0.018759	1.3309e-08	0.09079	0.47382	0.38347	0.6587	0.76502	0.38568	0.68739	0.31535	0.7888	0.9412
3	0.21948	0.21772	0.048171	2.5936e-07	0.63616	0.98167	0.010572	0.19268	0.37422	0.042289	0.20638	0.61024	0.8717	0.37183	0.48302	0.30216	0.45289	0.57795	0.0086675	0.39778
4	0.38809	0.37842	0.15061	7.7504e-05	0.93883	0.64663	0.058452	0.60245	-0.9865	0.23381	0.79324	0.75955	0.17792	0.74972	0.16872	0.7776	0.84374	0.162	0.25054	0.38396
5	0.72435	0.66265	0.52469	0.039766	0.76172	-0.98705	0.38006	2.0988	0.31673	1.5202	0.68173	0.35053	0.1055	0.73854	0.29376	0.12466	0.19293	0.71916	0.093206	0.76309
6	0.7671	0.69405	0.58845	0.070555	0.66811	-0.99423	0.4514	2.3538	-0.21326	1.8056	0.46999	0.93841	0.14538	0.3325	0.27459	0.53865	0.66908	0.024009	0.78461	0.15931
7	0.24069	0.23837	0.057931	6.5246e-07	0.68612	0.99829	0.013943	0.23172	0.11674	0.055773	0.89777	0.14245	0.32827	0.76782	0.29228	0.85177	0.53749	0.34263	0.016019	0.84838
8	0.035479	0.035471	0.0012587	3.16e-15	0.11123	0.22108	4.4659e-05	0.005035	0.43122	0.00017863	0.40853	0.35164	0.81616	0.26867	0.94123	0.37065	0.48968	0.48461	0.83467	0.33497
9	0.9523	0.81475	0.90687	0.61339	0.1493	-0.29525	0.86362	3.6275	-0.56417	3.4545	0.65855	0.55339	0.66046	0.1937	0.40875	0.35238	0.30292	0.98352	0.069172	0.63337
10	0.53048	0.50595	0.28141	0.0017649	0.99542	-0.19037	0.14929	1.1257	0.37378	0.59714	0.95842	0.94937	0.23711	0.039584	0.41746	0.96518	0.94652	0.53181	0.19008	0.031231
11	0.16042	0.15973	0.025734	1.1287e-08	0.48291	0.84574	0.0041283	0.10294	0.90257	0.016513	0.30182	0.67923	0.70481	0.39316	0.46587	0.31056	0.075353	0.63804	0.077143	0.62998
12	0.36275	0.35485	0.13159	3.9456e-05	0.90848	0.75937	0.047735	0.52636	-0.98818	0.19094	0.72486	0.21968	0.76623	0.74211	0.31284	0.22398	0.33814	0.35178	0.75082	0.77826
13	0.27761	0.27406	0.077069	2.719e-06	0.76571	0.98499	0.021396	0.30828	-0.34008	0.085582	0.7519	0.65516	0.53744	0.72906	0.86137	0.939	0.51721	0.98315	0.14596	0.44011
14	0.5807	0.54861	0.33722	0.0043606	0.96803	-0.48562	0.19582	1.3489	0.84903	0.78329	0.18563	0.68034	0.15695	0.48557	0.55611	0.66238	0.999	0.13027	0.39015	0.10866
15	0.64087	0.59789	0.41071	0.011686	0.90367	-0.77397	0.26321	1.6428	0.98019	1.0528	0.56838	0.069145	0.2372	0.13082	0.55298	0.40584	0.16122	0.27417	0.45911	0.083437
16	0.11889	0.11861	0.014134	5.6408e-10	0.36487	0.67943	0.0016804	0.056536	0.99705	0.0067214	0.061113	0.10864	0.19299	0.68723	0.080216	0.40482	0.17126	0.72978	0.19902	0.62482
17	0.031292	0.031287	0.00097921	9.0028e-16	0.098149	0.19535	3.0642e-05	0.0039168	0.38317	0.00012257	0.68328	0.50393	0.77898	0.26479	0.3529	0.48957	0.15869	0.4585	0.32367	0.31411
18	0.48083	0.46252	0.2312	0.00066062	0.99819	0.12013	0.11117	0.92481	-0.23852	0.44468	0.66873	0.60416	0.97027	0.36546	0.33384	0.33203	0.27729	0.84704	0.95829	0.84946
19	0.1541	0.15349	0.023748	7.553e-09	0.46544	0.8239	0.0036596	0.094991	0.93387	0.014638	0.1342	0.072566	0.35863	0.96719	0.8409	0.96055	0.73073	0.98724	0.15797	0.080589
20	0.9266	0.79958	0.85859	0.46658	0.22855	-0.44501	0.79557	3.4344	-0.79703	3.1823	0.8931	0.62233	0.87374	0.0033806	0.30361	0.87692	0.66489	0.87371	0.71597	0.75961
21	0.41223	0.40065	0.16993	0.0001417	0.96222	0.52395	0.070051	0.67973	-0.89255	0.2802	0.16966	0.28875	0.15809	0.4214	0.33346	0.50417	0.16025	0.40414	0.23494	0.69357
22	0.40384	0.39296	0.16309	0.00011538	0.95472	0.56808	0.065863	0.65236	-0.93503	0.26345	0.54411	0.03887	0.81507	0.76507	0.79879	0.1072	0.028599	0.30915	0.81118	0.70386
23	0.15317	0.15257	0.023462	7.1091e-09	0.46285	0.82057	0.0035937	0.093848	0.93798	0.014375	0.034614	0.4348	0.28852	0.33237	0.60051	0.56837	0.92746	0.58897	0.78425	0.1621
24	0.87507	0.76759	0.76574	0.26328	0.38249	-0.70681	0.67007	3.063	-1	2.6803	0.81456	0.16554	0.051789	0.0095829	0.098444	0.38112	0.74447	0.80157	0.74285	0.32769
25	0.87734	0.76904	0.76972	0.27018	0.37589	-0.69665	0.6753	3.0789	-0.99957	2.7012	0.5951	0.21132	0.18838	0.88353	0.74544	0.60029	0.60296	0.60866	0.74256	0.75211
26	0.092845	0.092711	0.0086201	4.7596e-11	0.28756	0.55083	0.00080033	0.034481	0.91947	0.0032013	0.4058	0.67493	0.67557	0.89745	0.34615	0.051418	0.35963	0.86523	0.086362	0.11566
27	0.33259	0.32649	0.11062	1.6562e-05	0.86486	0.86834	0.036791	0.44247	-0.86133	0.14716	0.64404	0.65861	0.67391	0.08067	0.27031	0.69764	0.62323	0.94724	0.30432	0.8675
28	0.69349	0.63923	0.48093	0.025728	0.82086	-0.93763	0.33352	1.9237	0.65191	1.3341	0.36634	0.53993	0.58212	0.7478	0.23854	0.77521	0.40386	0.3238	0.45787	0.55257
29	0.1709	0.17007	0.029205	2.1248e-08	0.51146	0.879	0.0049911	0.11682	0.83824	0.019964	0.99997	0.49117	0.1326	0.018246	0.84644	0.81776	0.64857	0.96692	0.54428	0.8715
30	0.34592	0.33906	0.11966	2.4535e-05	0.88512	0.82381	0.041394	0.47865	-0.93398	0.16558	0.70605	0.019681	0.69078	0.080818	0.56564	0.88802	0.56098	0.52	0.42495	0.97511
31	0.36507	0.35702	0.13328	4.2051e-05	0.9115	0.74982	0.048655	0.53311	-0.99223	0.19462	0.1968	0.88186	0.018937	0.2772	0.23337	0.68105	0.19537	0.73296	0.22475	0.61863
32	0.34166	0.33505	0.11673	2.1674e-05	0.87881	0.83869	0.039883	0.46693	-0.91351	0.15953	0.82957	0.32143	0.11177	0.67728	0.27278	0.90189	0.082516	0.64647	0.35638	0.27538
33	0.91539	0.7928	0.83793	0.4131	0.2627	-0.50694	0.76704	3.3517	-0.87395	3.0681	0.30249	0.64887	0.9505	0.31998	0.89106	0.86364	0.7277	0.68594	0.087843	0.012245
34	0.17121	0.17038	0.029314	2.1646e-08	0.51232	0.87996	0.005019	0.11726	0.83606	0.020076	0.52302	0.80993	0.25556	0.041466	0.51259	0.64922	0.52145	0.37081	0.42039	0.95538
35	0.19337	0.19217	0.037393	7.3108e-08	0.57082	0.93737	0.0072309	0.14957	0.65304	0.028923	0.62486	0.92149	0.95336	0.66844	0.80678	0.40241	0.51672	0.70901	0.054499	0.69502
36	0.96621	0.82274	0.93356	0.70912	0.10595	-0.21071	0.90202	3.7343	-0.41195	3.6081	0.0047512	0.80172	0.50747	0.57306	0.9038	0.5339	0.025599	0.55025	0.9984	0.15139
37	0.46104	0.44488	0.21256	0.00043389	0.99252	0.24236	0.097997	0.85023	-0.47027	0.39199	0.77537	0.37817	0.43836	0.17833	0.70002	0.035308	0.46468	0.45312	0.1898	0.63449
38	0.73488	0.6705	0.54005	0.045936	0.73989	-0.99549	0.39687	2.1602	0.18888	1.5875	0.2124	0.80885	0.24652	0.52848	0.4918	0.12168	0.49825	0.70474	0.26899	0.20436
39	0.086795	0.086686	0.0075334	2.4264e-11	0.26931	0.51872	0.00065387	0.030134	0.88695	0.0026155	0.20398	0.03918	0.86752	0.94957	0.41125	0.56717	0.24777	0.72238	0.10898	0.93606
40	0.21534	0.21368	0.046369	2.1437e-07	0.62606	0.97637	0.009985	0.18548	0.42196	0.03994	0.7948	0.20481	0.38934	0.95138	0.49301	0.98984	0.83863	0.18796	0.95047	0.22744
41	0.57057	0.54011	0.32555	0.0036567	0.97552	-0.42902	0.18575	1.3022	0.77506	0.743	0.2699	0.68142	0.09077	0.095097	0.56687	0.35881	0.93209	0.89066	0.65746	0.1511
42	0.32357	0.31795	0.1047	1.2579e-05	0.85028	0.89506	0.033876	0.41878	-0.79829	0.1355	0.83079	0.62049	0.33138	0.77121	0.82344	0.92061	0.98669	0.23847	0.8769	0.98646
43	0.95726	0.81762	0.91634	0.64608	0.13388	-0.26534	0.87718	3.6654	-0.51166	3.5087	0.99726	0.86248	0.77629	0.42663	0.51328	0.46681	0.65821	0.15859	0.91222	0.96215
44	0.59039	0.55669	0.34856	0.0051454	0.95995	-0.53791	0.20579	1.3943	0.90692	0.82316	0.39538	0.45694	0.82783	0.38659	0.20479	0.4516	0.24493	0.038231	0.028904	0.86044
45	0.12014	0.11985	0.014434	6.2653e-10	0.36854	0.6852	0.0017341	0.057736	0.99814	0.0069365	0.89964	0.90215	0.055975	0.91919	0.48803	0.95785	0.49023	0.6116	0.45727	0.43224
46	0.27672	0.2732	0.076573	2.6326e-06	0.7639	0.98594	0.021189	0.30629	-0.32948	0.084757	0.53084	0.13341	0.30575	0.53066	0.035679	0.6275	0.63509	0.42646	0.42497	0.47935
47	0.14567	0.14515	0.021218	4.3009e-09	0.44181	0.79271	0.0030908	0.084873	0.96647	0.012363	0.082251	0.20432	0.8215	0.21856	0.030855	0.85482	0.057087	0.88776	0.48753	0.81483
48	0.71914	0.65874	0.51716	0.036994	0.77223	-0.98126	0.37191	2.0686	0.37815	1.4876	0.41855	0.88747	0.52025	0.28572	0.59014	0.33438	0.086333	0.5579	0.90812	0.42026
