0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.75717	0.68687	0.57331	0.061937	0.69099	-0.99898	0.4341	2.2932	-0.090013	1.7364	0.26192	0.70793	0.34208	0.86675	0.50719	0.06491	0.39224	0.051041	0.40273	0.1864
2	0.69658	0.64159	0.48522	0.026896	0.81529	-0.94419	0.33799	1.9409	0.62205	1.352	0.3945	0.83581	0.30125	0.69484	0.58992	0.70454	0.69147	0.4821	0.17892	0.18114
3	0.95886	0.81853	0.9194	0.65695	0.1289	-0.25565	0.88158	3.6776	-0.49431	3.5263	0.96525	0.27057	0.042349	0.5123	0.86504	0.51561	0.65631	0.035826	0.085564	0.30289
4	0.58605	0.55308	0.34346	0.0047792	0.96368	-0.51472	0.20128	1.3738	0.88259	0.80513	0.9801	0.24386	0.075581	0.69197	0.54714	0.7166	0.41836	0.61815	0.69979	0.15243
5	0.98857	0.83524	0.97728	0.89145	0.035885	-0.071724	0.96611	3.9091	-0.14308	3.8645	0.68353	0.28523	0.50077	0.69974	0.59195	0.53119	0.21282	0.74523	0.83041	0.40141
6	0.23601	0.23383	0.055702	5.3622e-07	0.67536	0.99614	0.013146	0.22281	0.17487	0.052585	0.77443	0.15582	0.56716	0.2165	0.98214	0.17015	0.41725	0.4088	0.45635	0.18455
7	0.33042	0.32444	0.10918	1.5513e-05	0.86142	0.87503	0.036075	0.43671	-0.84715	0.1443	0.1265	0.679	0.45784	0.03045	0.1089	0.32328	0.81648	0.093126	0.33496	0.21789
8	0.1324	0.13201	0.01753	1.6554e-09	0.40406	0.73921	0.002321	0.07012	0.99568	0.0092839	0.27194	0.56983	0.99672	0.5924	0.14309	0.97738	0.53823	0.18068	0.10898	0.0012531
9	0.49227	0.47263	0.24233	0.00083563	0.9997	0.048565	0.11929	0.96931	-0.097014	0.47716	0.04498	0.44073	0.56614	0.44251	0.59222	0.49983	0.13242	0.081955	0.23835	0.82076
10	0.10321	0.10302	0.010652	1.3713e-10	0.31859	0.60397	0.0010994	0.042608	0.96274	0.0043974	0.14963	0.7828	0.58858	0.98569	0.61474	0.24876	0.22526	0.59019	0.51735	0.98235
11	0.40484	0.39387	0.16389	0.00011825	0.95564	0.56292	0.066351	0.65558	-0.93052	0.2654	0.6045	0.03295	0.24504	0.77265	0.82487	0.96736	0.76282	0.79065	0.92111	0.4475
12	0.92309	0.79747	0.8521	0.44922	0.23926	-0.46463	0.78657	3.4084	-0.82286	3.1463	0.20258	0.58276	0.79873	0.46481	0.044779	0.39875	0.36458	0.63728	0.22431	0.22111
13	0.019059	0.019058	0.00036326	6.3253e-18	0.059841	0.11947	6.9235e-06	0.001453	0.23722	2.7694e-05	0.73292	0.57803	0.47838	0.19966	0.94628	0.23893	0.3075	0.38424	0.85583	0.73003
14	0.30107	0.29654	0.090644	6.1194e-06	0.81099	0.94895	0.027291	0.36258	-0.59863	0.10916	0.27077	0.29	0.13709	0.22199	0.55449	0.81867	0.85512	0.015326	0.90465	0.035515
15	0.60287	0.56701	0.36346	0.0063426	0.94823	-0.6023	0.21912	1.4538	0.9616	0.87648	0.63746	0.36889	0.43488	0.50792	0.18328	0.1582	0.61613	0.23817	0.58341	0.69059
16	0.76266	0.69084	0.58164	0.066571	0.67844	-0.99684	0.44359	2.3266	-0.15837	1.7744	0.23978	0.82087	0.0054326	0.52196	0.37381	0.27365	0.51241	0.3893	0.32839	0.28324
17	0.91473	0.7924	0.83674	0.41016	0.26468	-0.51048	0.76539	3.347	-0.87791	3.0616	0.16075	0.32808	0.65915	0.55772	0.58964	0.038785	0.2495	0.91678	0.47435	0.74709
18	0.62356	0.58393	0.38883	0.0088876	0.9256	-0.70068	0.24246	1.5553	0.99984	0.96983	0.73244	0.057584	0.96611	0.5396	0.63746	0.60501	0.7621	0.90212	0.20659	0.74113
19	0.73564	0.67106	0.54117	0.046414	0.73828	-0.99593	0.3981	2.1647	0.17948	1.5924	0.29224	0.14399	0.71681	0.3704	0.54755	0.42471	0.57137	0.91539	0.50644	0.40574
20	0.37762	0.36871	0.1426	5.8965e-05	0.927	0.69535	0.053849	0.5704	-0.99946	0.2154	0.48151	0.97536	0.36113	0.73718	0.49343	0.41231	0.16586	0.55804	0.38869	0.87284
