0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.81472	0.72754	0.66377	0.12886	0.54975	-0.91844	0.54079	2.6551	-0.72659	2.1632	0.15381	0.41196	0.58123	0.23369	0.34302	0.28579	0.9716	0.037828	0.74094	0.602
2	0.90579	0.78691	0.82046	0.37178	0.29166	-0.55796	0.74317	3.2818	-0.92607	2.9727	0.96179	0.015292	0.070604	0.97878	0.89484	0.93125	0.58112	0.82755	0.26747	0.21455
3	0.12699	0.12665	0.016126	1.0904e-09	0.38844	0.71588	0.0020477	0.064503	0.99969	0.008191	0.87625	0.75067	0.37425	0.94302	0.50416	0.79985	0.96839	0.028262	0.24425	0.67257
4	0.91338	0.79157	0.83426	0.40411	0.26879	-0.5178	0.76199	3.337	-0.88596	3.048	0.48863	0.062123	0.03359	0.98106	0.56222	0.33107	0.041438	0.36724	0.16536	0.32386
5	0.63236	0.59105	0.39988	0.010224	0.91479	-0.73904	0.25287	1.5995	0.99573	1.0115	0.40708	0.43168	0.40614	0.066964	0.78934	0.73742	0.18863	0.17481	0.60717	0.63414
6	0.09754	0.097386	0.0095141	7.7955e-11	0.30166	0.57521	0.00092801	0.038057	0.94105	0.003712	0.12658	0.54278	0.65796	0.19526	0.35093	0.56744	0.51976	0.50407	0.61507	0.35558
7	0.2785	0.27491	0.077561	2.8069e-06	0.7675	0.98401	0.021601	0.31025	-0.35051	0.086403	0.92543	0.61015	0.57524	0.42341	0.22018	0.016064	0.64085	0.49599	0.92751	0.15258
8	0.54688	0.52003	0.29908	0.0023929	0.98917	-0.29032	0.16356	1.1963	0.55564	0.65424	0.0055811	0.43623	0.97596	0.53708	0.82283	0.42551	0.34073	0.86488	0.95822	0.084486
9	0.95751	0.81776	0.91682	0.64777	0.1331	-0.26383	0.87786	3.6673	-0.50897	3.5114	0.18639	0.081069	0.44164	0.46328	0.076042	0.029378	0.64833	0.57114	0.80181	0.7388
10	0.96489	0.82199	0.93101	0.69947	0.11008	-0.21883	0.89832	3.724	-0.42705	3.5933	0.32406	0.28396	0.77784	0.62591	0.082186	0.78418	0.35544	0.17102	0.61265	0.83741
11	0.15761	0.15696	0.024842	9.4607e-09	0.47517	0.8362	0.0039154	0.099368	0.91719	0.015662	0.050187	0.073227	0.56946	0.50256	0.30972	0.98081	0.85043	0.90835	0.8884	0.36747
12	0.97059	0.82522	0.94205	0.74194	0.092254	-0.18372	0.91435	3.7682	-0.36119	3.6574	0.14454	0.72998	0.0211	0.79178	0.8555	0.68994	0.5428	0.66364	0.51888	0.12705
13	0.95717	0.81756	0.91617	0.64547	0.13416	-0.26589	0.87693	3.6647	-0.51264	3.5077	0.72937	0.34638	0.51227	0.71035	0.4743	0.77969	0.67308	0.50269	0.46333	0.073328
14	0.48538	0.46654	0.23559	0.00072574	0.99894	0.091758	0.11435	0.94236	-0.18274	0.4574	0.48228	0.65221	0.40755	0.5694	0.32424	0.59798	0.25657	0.82208	0.2462	0.89222
15	0.80028	0.71755	0.64045	0.10775	0.58707	-0.95051	0.51254	2.5618	-0.59063	2.0502	0.33806	0.48176	0.21984	0.1571	0.46004	0.28461	0.12134	0.2877	0.75798	0.23481
16	0.14189	0.14141	0.020132	3.3068e-09	0.43113	0.77801	0.0028564	0.080527	0.97757	0.011426	0.23677	0.38259	0.23046	0.6256	0.67417	0.74625	0.040606	0.88097	0.59486	0.7672
17	0.42176	0.40937	0.17788	0.0001781	0.96994	0.47203	0.075024	0.71153	-0.83226	0.3001	0.45086	0.32689	0.43855	0.92583	0.57406	0.69387	0.88794	0.53144	0.0048728	0.48706
18	0.91574	0.79301	0.83857	0.41467	0.26164	-0.50506	0.76791	3.3543	-0.87182	3.0716	0.18545	0.10304	0.91989	0.9832	0.84283	0.44252	0.75319	0.092594	0.6532	0.79643
19	0.79221	0.71191	0.62759	0.097362	0.60741	-0.96504	0.49718	2.5104	-0.50587	1.9887	0.32425	0.37041	0.31904	0.72317	0.075822	0.41913	0.80208	0.48354	0.95533	0.3086
20	0.95949	0.8189	0.92063	0.66133	0.12692	-0.25178	0.88333	3.6825	-0.48733	3.5333	0.26397	0.37744	0.28433	0.18756	0.25985	0.15077	0.44141	0.3218	0.49874	0.50859
21	0.65574	0.60975	0.43	0.0147	0.88267	-0.82969	0.28197	1.72	0.92631	1.1279	0.83008	0.4818	0.36378	0.86013	0.68756	0.54029	0.075173	0.54308	0.6046	0.80712
22	0.035712	0.035704	0.0012753	3.3737e-15	0.11196	0.2225	4.5544e-05	0.0051013	0.43385	0.00018218	0.69636	0.79562	0.49932	0.12906	0.4325	0.19636	0.15423	0.9567	0.7135	0.75031
23	0.84913	0.75071	0.72102	0.19487	0.45643	-0.81222	0.61224	2.8841	-0.94762	2.449	0.33354	0.69139	0.81352	0.74347	0.32373	0.74918	0.24724	0.36752	0.062977	0.86175
24	0.93399	0.804	0.87234	0.50517	0.20588	-0.40295	0.81476	3.4894	-0.73757	3.2591	0.58023	0.84979	0.23482	0.047878	0.046072	0.71566	0.079226	0.026461	0.18244	0.5533
25	0.67874	0.62781	0.46068	0.020749	0.84645	-0.90141	0.31268	1.8427	0.78055	1.2507	0.28784	0.51228	0.022264	0.6497	0.31035	0.7045	0.85316	0.73951	0.87802	0.79564
26	0.75774	0.68728	0.57417	0.062403	0.68971	-0.99882	0.43507	2.2967	-0.097112	1.7403	0.26397	0.85503	0.30112	0.059537	0.42662	0.73629	0.15718	0.32488	0.78564	0.94986
27	0.74313	0.6766	0.55225	0.051364	0.7222	-0.99907	0.41039	2.209	0.086193	1.6416	0.2599	0.46544	0.29806	0.91976	0.61557	0.65669	0.61666	0.66529	0.93871	0.74584
28	0.39223	0.38225	0.15384	8.6174e-05	0.94323	0.62658	0.060341	0.61537	-0.97666	0.24136	0.67708	0.26485	0.82593	0.17172	0.24301	0.8911	0.52845	0.49785	0.30021	0.061983
29	0.65548	0.60954	0.42965	0.014641	0.88306	-0.82876	0.28163	1.7186	0.92755	1.1265	0.51983	0.62948	0.1364	0.088046	0.84472	0.49108	0.19122	0.85769	0.85721	0.19035
30	0.17119	0.17035	0.029305	2.1612e-08	0.51225	0.87987	0.0050166	0.11722	0.83624	0.020066	0.076754	0.56273	0.81458	0.30454	0.8828	0.34178	0.75975	0.74863	0.81773	0.74645
31	0.70605	0.64883	0.4985	0.030784	0.79771	-0.96211	0.35196	1.994	0.52468	1.4079	0.055845	0.54116	0.86109	0.6716	0.92826	0.96271	0.615	0.39792	0.83041	0.10922
32	0.031833	0.031827	0.0010133	1.0685e-15	0.099839	0.19868	3.2257e-05	0.0040533	0.38944	0.00012903	0.25873	0.39331	0.55294	0.20444	0.56263	0.12494	0.15206	0.51411	0.43545	0.97674
33	0.27692	0.2734	0.076686	2.6521e-06	0.76432	0.98573	0.021236	0.30675	-0.33191	0.084945	0.43993	0.42046	0.01853	0.97481	0.30299	0.20861	0.45464	0.58376	0.54058	0.77333
34	0.046171	0.046155	0.0021318	4.4028e-14	0.14454	0.28605	9.8428e-05	0.0085272	0.5482	0.00039371	0.28429	0.13712	0.50782	0.03956	0.77015	0.15497	0.6821	0.50824	0.9136	0.9943
35	0.097132	0.096979	0.0094346	7.475e-11	0.30043	0.57311	0.0009164	0.037738	0.9393	0.0036656	0.67877	0.29218	0.71365	0.49179	0.50722	0.8076	0.28126	0.73387	0.59772	0.31727
36	0.82346	0.7335	0.67808	0.14336	0.52662	-0.89536	0.55837	2.7123	-0.79747	2.2335	0.94958	0.0073232	0.69775	0.64093	0.61259	0.067367	0.62486	0.72859	0.0068711	0.73397
37	0.69483	0.64025	0.48279	0.026229	0.81846	-0.94052	0.33545	1.9311	0.63908	1.3418	0.77396	0.9327	0.89346	0.40502	0.68658	0.4906	0.94173	0.19413	0.27234	0.81552
38	0.3171	0.31181	0.10055	1.0279e-05	0.83941	0.91244	0.031885	0.40221	-0.74677	0.12754	0.63614	0.60926	0.70118	0.057082	0.083905	0.59842	0.5668	0.45489	0.13747	0.41541
39	0.95022	0.81354	0.90292	0.60014	0.15575	-0.30769	0.85798	3.6117	-0.58553	3.4319	0.75358	0.89185	0.93729	0.63034	0.71411	0.36502	0.69312	0.51862	0.7087	0.44665
40	0.034446	0.034439	0.0011865	2.3518e-15	0.108	0.21475	4.0871e-05	0.0047461	0.41947	0.00016349	0.74682	0.42082	0.010893	0.21458	0.29838	0.68856	0.97859	0.14909	0.041507	0.57618
41	0.43874	0.4248	0.1925	0.00026431	0.98154	0.37545	0.084457	0.76999	-0.69596	0.33783	0.58603	0.40018	0.81974	0.62971	0.23319	0.85691	0.89912	0.78194	0.43674	0.76268
42	0.38156	0.37237	0.14559	6.5405e-05	0.93157	0.67738	0.05555	0.58235	-0.99661	0.2222	0.77306	0.55393	0.034268	0.39456	0.31744	0.90064	0.64848	0.16543	0.68036	0.61894
43	0.76552	0.69291	0.58602	0.069111	0.67181	-0.99525	0.44861	2.3441	-0.19376	1.7944	0.39249	0.59626	0.51616	0.79611	0.28202	0.9515	0.98292	0.49522	0.55174	0.31478
44	0.7952	0.714	0.63234	0.1011	0.59992	-0.95994	0.50284	2.5294	-0.53795	2.0114	0.60529	0.50628	0.65333	0.87904	0.25056	0.90005	0.16381	0.25918	0.17794	0.80159
45	0.18687	0.18579	0.034921	5.1935e-08	0.55393	0.92236	0.0065258	0.13969	0.71266	0.026103	0.24743	0.58721	0.75413	0.78008	0.12354	0.0065369	0.50979	0.62176	0.085545	0.76323
46	0.48976	0.47042	0.23987	0.00079409	0.99948	0.064268	0.11748	0.95948	-0.12827	0.46992	0.2902	0.13282	0.28	0.70248	0.66814	0.041932	0.62735	0.45711	0.18677	0.24573
47	0.44559	0.43099	0.19855	0.00030854	0.98542	0.33527	0.08847	0.79419	-0.63173	0.35388	0.019333	0.7616	0.60305	0.42067	0.27839	0.87089	0.8	0.25546	0.36876	0.50747
48	0.64631	0.60225	0.41772	0.012718	0.89621	-0.79518	0.26998	1.6709	0.96435	1.0799	0.34731	0.65114	0.88878	0.64386	0.24757	0.4444	0.41777	0.5344	0.93109	0.14702
49	0.70936	0.65135	0.5032	0.032262	0.79138	-0.96758	0.35695	2.0128	0.48873	1.4278	0.1418	0.35109	0.64323	0.078309	0.56877	0.44254	0.054834	0.091621	0.69664	0.1297
50	0.75469	0.68506	0.56955	0.059933	0.69662	-0.99957	0.42983	2.2782	-0.058861	1.7193	0.41153	0.3126	0.78606	0.38075	0.051348	0.3306	0.51914	0.56153	0.16634	0.66065
51	0.27603	0.27253	0.07619	2.5674e-06	0.76249	0.98666	0.02103	0.30476	-0.32124	0.084121	0.15307	0.27425	0.49114	0.43769	0.82317	0.93967	0.13453	0.8522	0.7735	0.073231
52	0.6797	0.62856	0.462	0.021047	0.84483	-0.90403	0.31402	1.848	0.77289	1.2561	0.82901	0.14953	0.40346	0.40695	0.036945	0.71284	0.36697	0.72749	0.4132	0.20156
53	0.6551	0.60924	0.42915	0.014557	0.88362	-0.82743	0.28114	1.7166	0.92932	1.1246	0.7392	0.33435	0.87744	0.27379	0.26717	0.93891	0.69662	0.5387	0.70861	0.85075
54	0.16261	0.1619	0.026443	1.2928e-08	0.48893	0.85301	0.0042999	0.10577	0.89037	0.017199	0.09887	0.83303	0.70818	0.23135	0.30219	0.53096	0.12958	0.67162	0.33214	0.5958
55	0.119	0.11872	0.01416	5.6936e-10	0.36519	0.67994	0.0016851	0.056642	0.99716	0.0067402	0.82063	0.23358	0.82649	0.7379	0.6623	0.021803	0.78585	0.86068	0.55106	0.67731
56	0.49836	0.47799	0.24837	0.00094508	0.99999	0.010279	0.12378	0.99347	-0.020556	0.49511	0.22711	0.069241	0.01067	0.8794	0.62576	0.82039	0.050309	0.55193	0.99647	0.96495
57	0.95974	0.81904	0.92111	0.66306	0.12613	-0.25025	0.88403	3.6844	-0.48457	3.5361	0.10694	0.49473	0.095557	0.77249	0.71234	0.2875	0.81562	0.91068	0.66718	0.80544
58	0.34039	0.33385	0.11586	2.0879e-05	0.87689	0.84303	0.039438	0.46345	-0.90688	0.15775	0.66278	0.12215	0.54328	0.035833	0.27583	0.86738	0.86694	0.55675	0.88895	0.75106
59	0.58527	0.55242	0.34254	0.0047157	0.96434	-0.51049	0.20048	1.3702	0.87792	0.80191	0.95458	0.40262	0.85622	0.55432	0.99608	0.86021	0.1969	0.85834	0.35826	0.79844
60	0.22381	0.22195	0.050092	3.1538e-07	0.64661	0.98649	0.011211	0.20037	0.32318	0.044845	0.81456	0.091214	0.26436	0.58817	0.30045	0.55063	0.60739	0.45276	0.43402	0.27387
