0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.022606	0.022604	0.00051103	3.4853e-17	0.070959	0.14156	1.1552e-05	0.0020441	0.28027	4.6209e-05	0.74774	0.17462	0.71674	0.63647	0.70696	0.58135	0.87671	0.16124	0.6491	0.16714
2	0.92353	0.79774	0.85292	0.45137	0.23792	-0.46217	0.7877	3.4117	-0.8197	3.1508	0.34687	0.91251	0.53733	0.12202	0.69248	0.61592	0.97013	0.82272	0.42025	0.51672
3	0.22023	0.21846	0.048502	2.684e-07	0.63798	0.98256	0.010682	0.19401	0.36542	0.042726	0.69542	0.66028	0.38359	0.58345	0.26115	0.97752	0.76332	0.40103	0.98065	0.88646
4	0.69642	0.64147	0.48499	0.026834	0.81558	-0.94386	0.33776	1.94	0.62362	1.351	0.07105	0.78042	0.60457	0.0039521	0.92586	0.087775	0.69818	0.04475	0.78151	0.23459
5	0.83566	0.74174	0.69832	0.16607	0.49366	-0.85863	0.58356	2.7933	-0.88026	2.3342	0.77839	0.98755	0.0052082	0.019324	0.069951	0.027915	0.07639	0.7845	0.67828	0.97114
6	0.40939	0.39805	0.1676	0.00013224	0.95976	0.53906	0.068614	0.6704	-0.90806	0.27446	0.07992	0.21253	0.30049	0.382	0.86493	0.28802	0.19294	0.32585	0.2432	0.94629
7	0.45825	0.44238	0.20999	0.00040832	0.99141	0.25934	0.096228	0.83996	-0.50093	0.38491	0.98234	0.45676	0.052748	0.53109	0.52678	0.22441	0.74556	0.33122	0.75324	0.67629
8	0.2679	0.26471	0.071772	1.9044e-06	0.74574	0.99368	0.019228	0.28709	-0.22307	0.076911	0.16825	0.8361	0.22581	0.089569	0.83703	0.13866	0.3749	0.075571	0.82829	0.45364
9	0.44447	0.42998	0.19755	0.0003009	0.98482	0.34187	0.087807	0.79021	-0.64254	0.35123	0.75109	0.037494	0.77896	0.73605	0.21193	0.24094	0.71257	0.50717	0.89092	0.18681
10	0.7007	0.64475	0.49098	0.028532	0.80772	-0.95241	0.34403	1.9639	0.58062	1.3761	0.89444	0.061141	0.5985	0.50347	0.4038	0.23007	0.21823	0.2685	0.096194	0.8599
