0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.87182	1.1662	0.49269	0.9503	0.18102	0.88824	0.85759	0.52131	0.39324	1.0332	1.1442	1.2956	1.7334	0.65729	0.25378	1.1675	0.16787	0.86145	1.2949	0.2208
2	1.1461	1.3796	0.63615	1.2135	0.28982	1.1022	1.0252	0.72686	0.50509	1.1113	0.84928	0.95384	1.7838	0.84867	0.29945	1.594	0.61958	1.2952	1.4849	0.17899
3	0.54122	0.9358	0.34723	0.6422	0.072781	0.65708	0.68467	0.30138	0.28179	0.95639	0.72183	0.66299	1.3581	0.77034	0.65474	1.1181	0.9778	1.4829	0.88429	1.0495
4	1.043	1.2961	0.57867	1.1135	0.2459	1.0185	0.9585	0.64617	0.45996	1.0796	1.1982	0.97738	1.6516	1.3029	0.51942	1.6836	0.82935	0.8714	1.1757	0.82336
5	1.2796	1.4948	0.71915	1.3449	0.35418	1.2176	1.1203	0.8389	0.57115	1.1582	0.79696	0.45644	1.6817	1.3569	0.53444	1.6024	0.60538	0.96585	1.0799	0.14615
6	0.41218	0.84994	0.29429	0.52348	0.033648	0.57091	0.62133	0.21971	0.24148	0.92873	0.63999	1.0191	1.2847	1.082	0.045403	1.0576	0.63177	0.90117	1.396	0.7091
7	0.6914	1.038	0.41092	0.78124	0.12	0.75961	0.76065	0.39873	0.33042	0.98983	0.50258	1.0712	1.7669	0.4518	0.13741	1.8771	0.94844	1.3973	1.3424	0.51095
8	1.0517	1.303	0.58332	1.1219	0.24944	1.0254	0.96393	0.65279	0.4636	1.0822	0.73315	0.91976	1.597	1.3923	0.29656	1.3652	0.72187	0.96521	0.80756	0.83294
9	1.1082	1.3484	0.61445	1.1766	0.27318	1.0709	1.0001	0.69668	0.488	1.0993	0.9649	0.51527	1.8124	0.47878	0.90819	1.5854	1.077	0.78383	1.4157	0.88
10	0.49151	0.90258	0.3267	0.59641	0.057596	0.62374	0.66012	0.26977	0.26615	0.94565	0.61117	1.1064	1.6359	1.3871	1.0082	1.7539	0.79403	1.4242	1.2278	1.0521
11	1.1446	1.3783	0.63526	1.212	0.28913	1.1009	1.0242	0.72563	0.50439	1.1108	0.53618	0.41949	1.6529	0.67655	0.65381	1.2428	1.0055	0.56932	1.4029	0.75674
12	1.0421	1.2954	0.5782	1.1127	0.24554	1.0178	0.95795	0.6455	0.45959	1.0794	0.88338	0.56081	1.2969	0.73788	0.94499	1.1478	0.5732	1.4579	1.1665	0.9843
13	0.52976	0.92812	0.34248	0.63164	0.069266	0.64938	0.67899	0.29407	0.27817	0.9539	1.1213	0.82565	1.3685	0.70207	0.85946	1.7107	1.0257	0.76289	1.4695	0.96651
14	0.35279	0.81072	0.27019	0.46895	0.015856	0.53154	0.59248	0.18242	0.22315	0.91616	0.37466	1.1715	1.8201	1.1129	0.77189	1.6697	0.86553	1.4727	0.71113	0.44642
15	0.8532	1.1526	0.4839	0.93273	0.17443	0.87461	0.84721	0.50828	0.38645	1.0285	0.27142	0.85335	1.6866	1.3403	0.44009	1.4497	0.49088	1.3294	0.87292	0.86815
16	1.1903	1.4168	0.66243	1.2567	0.31007	1.1394	1.0555	0.76293	0.52588	1.126	0.80005	1.3241	1.8194	0.47508	0.37315	1.9191	0.79781	0.63411	1.4572	0.75785
17	0.88036	1.1725	0.49676	0.95837	0.18407	0.89453	0.86239	0.52731	0.39637	1.0354	0.95081	0.69296	1.4356	0.42308	1.0259	1.7912	0.33945	1.3839	0.68553	0.8129
18	1.2183	1.4408	0.67968	1.2843	0.32342	1.1635	1.0753	0.7863	0.53959	1.1357	0.93346	1.3651	1.6613	0.74227	0.30957	1.9751	1.075	1.1531	1.0271	0.14544
19	0.44205	0.86971	0.30645	0.55092	0.042632	0.59075	0.63589	0.23851	0.25074	0.93508	0.49253	0.48061	1.7367	1.1698	0.80223	1.555	1.0528	0.60793	1.467	1.0495
