0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.88592	0.473	0.40437	0.58615	1.5045	1.6237	1.3896	0.9418	1.234	0.59869	0.70334	1.4827	1.5754	1.4113	1.6564	1.2399	1.5113	1.1522	0.47776	1.2294
2	0.81719	0.44227	0.38208	0.53252	1.439	1.5644	1.3373	0.89569	1.1919	0.58419	1.6628	1.0161	1.6333	1.3711	1.5492	1.7194	1.5426	1.4774	1.3057	0.68983
3	0.80581	0.43739	0.37855	0.52386	1.4282	1.5548	1.3289	0.8883	1.1852	0.5819	1.1399	1.2853	1.2503	1.4712	1.1771	1.6546	0.99365	1.936	0.59708	1.1229
4	0.83715	0.45097	0.38838	0.54785	1.4579	1.5814	1.3522	0.90882	1.2039	0.58829	1.5668	1.3865	1.6808	1.103	1.4076	1.8614	1.788	1.8306	1.3119	0.92944
5	0.88833	0.47412	0.40519	0.58807	1.5068	1.6258	1.3915	0.94347	1.2356	0.59922	0.91116	1.0896	1.5223	1.1902	1.5993	1.0141	1.8589	1.4318	1.2425	1.3346
6	0.94836	0.503	0.42625	0.63704	1.5649	1.6793	1.4393	0.98609	1.2747	0.61297	1.5623	0.69504	1.0949	0.84054	1.5257	1.9614	1.5969	1.7319	1.3499	1.3333
7	0.73908	0.40978	0.35863	0.47426	1.3656	1.4993	1.2806	0.84619	1.1469	0.56899	1.2451	1.5078	1.1449	0.90832	1.6808	1.1597	1.0115	1.9409	0.44723	1.052
8	0.046953	0.18133	0.19597	0.031855	0.75017	0.98658	0.85325	0.48308	0.82135	0.46438	1.0443	1.4535	1.6735	0.83213	1.1265	1.3379	0.92353	1.7086	1.3934	0.50966
9	0.92809	0.49303	0.41896	0.62028	1.5452	1.661	1.4229	0.97144	1.2612	0.60821	1.1097	0.96588	1.654	1.2102	1.6167	1.6149	1.2878	1.0098	1.049	1.393
10	0.66277	0.38012	0.33732	0.41976	1.295	1.4377	1.2277	0.80038	1.1055	0.55521	0.7186	1.5358	1.5428	1.0049	1.3566	1.5921	1.7557	1.277	1.1116	0.63964
11	0.88103	0.47075	0.40273	0.58226	1.4998	1.6194	1.3858	0.93844	1.231	0.59762	1.25	0.80933	1.2405	1.2171	1.3443	1.2908	1.2083	1.7474	0.86605	1.023
12	0.28299	0.25234	0.24627	0.17356	0.95535	1.1532	0.98975	0.59782	0.92369	0.49663	1.3592	1.55	1.3701	0.63258	0.92507	1.7303	1.2373	0.99866	0.84079	1.1154
13	0.65385	0.37677	0.33492	0.41354	1.2868	1.4307	1.2217	0.79518	1.1008	0.55366	0.91164	1.3146	1.8808	1.0817	1.2751	1.455	1.6266	1.4135	0.93577	1.2159
14	0.46597	0.31072	0.28775	0.28801	1.1169	1.2866	1.1002	0.69125	1.0073	0.52326	1.5994	0.8875	1.7866	1.1379	1.0123	1.4817	1.5224	1.0068	0.89069	0.99922
15	0.87405	0.46754	0.4004	0.57671	1.4931	1.6133	1.3804	0.93365	1.2266	0.5961	1.5917	0.89785	1.441	0.92429	1.5624	1.4574	1.7397	1.2052	0.79898	0.71422
16	0.95549	0.50657	0.42886	0.643	1.5718	1.6857	1.4452	0.9913	1.2795	0.61468	1.6168	1.3171	1.1931	1.325	1.6556	1.5793	0.91526	1.3373	0.67647	0.6936
17	0.2713	0.24874	0.24372	0.16643	0.94513	1.1448	0.98288	0.59203	0.91852	0.49499	0.9544	1.5193	1.8977	0.79491	0.93126	1.8535	0.99994	1.3587	0.54969	1.2689
18	0.54307	0.33689	0.3064	0.33832	1.186	1.3446	1.1488	0.73268	1.0445	0.53526	1.5805	0.84422	1.0324	1.2956	1.5329	1.4099	1.497	1.8728	1.2584	0.60006
19	0.93118	0.49453	0.42006	0.62282	1.5482	1.6638	1.4254	0.97366	1.2633	0.60893	1.1043	0.61069	1.2743	0.47547	1.0698	1.0032	1.3002	1.8644	0.67907	1.1816
20	0.84084	0.4526	0.38956	0.55071	1.4614	1.5846	1.355	0.91127	1.2061	0.58905	1.5814	1.1065	1.8754	0.69492	1.5776	1.5312	1.4818	1.3969	1.2868	0.71005
21	0.3725	0.28036	0.26616	0.22881	1.034	1.2178	1.043	0.6428	0.96389	0.50939	1.2501	1.177	1.7416	1.3703	1.4802	1.3432	1.659	0.98204	0.66478	0.77395
22	0.2042	0.2283	0.22923	0.12579	0.8866	1.0971	0.94371	0.55906	0.88909	0.4857	1.126	1.127	1.0218	1.2542	0.88774	1.9483	1.6634	1.8689	0.92148	0.59647
23	0.86931	0.46537	0.39883	0.57297	1.4886	1.6092	1.3767	0.93042	1.2236	0.59508	1.5673	1.102	1.8227	0.81451	1.591	1.1405	1.1024	1.8554	1.3131	1.3339
24	1.0166	0.53845	0.45227	0.69529	1.6318	1.7421	1.4964	1.0375	1.3221	0.63003	0.93742	1.3152	1.4017	1.1337	1.1085	1.7166	1.0953	1.5586	0.98346	1.4761
25	0.55385	0.34064	0.30908	0.34548	1.1957	1.3529	1.1557	0.7386	1.0498	0.53699	1.5703	1.5407	1.706	1.3996	0.89287	1.7384	1.4938	1.8816	1.1603	1.0869
26	0.87299	0.46705	0.40005	0.57588	1.4921	1.6124	1.3796	0.93293	1.2259	0.59588	1.6258	1.5104	1.1736	1.3086	1.5195	1.9364	1.3413	1.3179	0.8002	1.4068
27	0.37334	0.28063	0.26635	0.22934	1.0347	1.2184	1.0435	0.64323	0.96427	0.50951	0.69339	1.0088	1.2676	0.83588	1.4536	1.1864	0.97048	0.96054	0.49807	0.91964
28	0.2873	0.25367	0.24722	0.17619	0.95912	1.1563	0.99229	0.59996	0.9256	0.49723	0.71732	0.95266	1.7409	0.67771	1.5128	1.536	1.4404	1.3798	0.95447	0.81285
29	0.35044	0.27337	0.26119	0.21508	1.0145	1.2017	1.0298	0.6316	0.95387	0.5062	0.86251	0.9936	1.3164	1.2688	1.7461	1.8915	1.1784	1.1893	1.2102	0.94756
30	0.8134	0.44064	0.3809	0.52963	1.4354	1.5612	1.3345	0.89323	1.1897	0.58343	0.94002	1.4111	1.5258	1.4747	1.5778	1.0277	1.2408	1.73	0.70326	0.90852
31	0.63233	0.36878	0.32919	0.39862	1.2671	1.4137	1.2072	0.78272	1.0895	0.54996	1.104	1.282	1.5034	0.63229	1.0015	1.5734	1.3105	1.7377	0.77769	0.69732
32	0.62645	0.36662	0.32765	0.39457	1.2617	1.4091	1.2033	0.77935	1.0865	0.54896	1.3266	1.1987	1.7306	1.0761	1.0377	1.6008	1.7893	1.3222	1.4195	0.63857
33	0.73389	0.4077	0.35714	0.47049	1.3608	1.4951	1.2769	0.843	1.144	0.56802	0.77225	1.0175	1.8761	1.3556	1.1473	1.9243	1.0188	0.96353	0.70667	0.6025
34	0.85426	0.45858	0.39389	0.56115	1.4742	1.5961	1.3652	0.92024	1.2143	0.59187	1.3706	1.2698	1.5433	1.0083	1.5185	1.4579	1.4169	1.5233	0.5598	1.3801
35	0.4157	0.29423	0.27602	0.25595	1.0722	1.2494	1.0692	0.66497	0.98374	0.51572	1.3108	1.524	1.444	0.85555	1.3784	1.9364	1.8288	1.5379	1.3655	1.4522
36	0.77197	0.42318	0.36829	0.49847	1.3964	1.5265	1.3041	0.86669	1.1655	0.57524	1.0261	1.4287	1.5191	1.4655	1.423	1.421	1.6561	1.8018	0.56536	0.58698
37	0.25445	0.24358	0.24006	0.15618	0.9304	1.1328	0.973	0.5837	0.91109	0.49264	1.3748	1.2749	1.7288	1.2622	0.89386	1.3001	1.8218	1.8564	0.61734	0.62502
38	0.86085	0.46154	0.39604	0.56631	1.4805	1.6018	1.3702	0.92468	1.2184	0.59327	1.447	1.3893	1.5074	0.86927	0.80394	1.6505	1.1275	1.1227	0.8792	0.99045
39	0.3133	0.26173	0.25294	0.19214	0.9819	1.1749	1.0077	0.61292	0.93718	0.5009	1.2795	1.172	1.1701	1.1114	1.1536	1.9513	0.97739	1.5541	1.1688	1.2984
40	0.86041	0.46134	0.3959	0.56596	1.4801	1.6015	1.3699	0.92439	1.2181	0.59318	1.3602	1.2354	1.2754	0.66421	1.1831	1.8055	0.93137	1.4348	0.87934	1.361
41	0.91544	0.48692	0.41451	0.60994	1.5329	1.6497	1.4128	0.96244	1.253	0.6053	1.6474	0.99986	1.6056	1.4015	1.6424	1.8168	1.0258	1.3426	0.93859	1.0569
42	0.7713	0.4229	0.36809	0.49797	1.3957	1.5259	1.3037	0.86627	1.1652	0.57511	1.6455	1.0411	1.6877	0.98975	1.1844	1.1261	1.1233	1.6402	1.2647	1.4597
43	0.092309	0.1948	0.2055	0.058834	0.78946	1.0184	0.87923	0.50489	0.84079	0.47049	1.2557	1.2797	1.8403	1.3857	0.95644	1.7151	1.1008	1.7697	1.2264	1.2821
44	0.88537	0.47275	0.40419	0.58571	1.504	1.6232	1.3892	0.94143	1.2337	0.59857	1.1258	0.58716	1.2943	1.3982	0.8512	1.6675	1.4054	1.2183	0.51274	1.3916
45	0.43138	0.29933	0.27965	0.2659	1.0861	1.2609	1.0788	0.67312	0.99103	0.51805	1.2057	1.2056	1.898	0.99187	1.4664	1.9618	1.8496	1.929	0.83766	1.4872
46	0.67764	0.38575	0.34136	0.43021	1.3087	1.4496	1.2378	0.80913	1.1134	0.55782	0.81352	0.93241	0.93809	1.2579	1.4059	1.1621	1.5551	1.2219	0.99364	0.88142
47	0.51725	0.32799	0.30006	0.3213	1.1628	1.325	1.1324	0.71864	1.0319	0.53118	1.4957	0.69887	1.2275	0.58344	1.0191	1.4756	1.5243	1.7879	1.2849	0.91399
48	1.0106	0.53519	0.44988	0.69003	1.6258	1.7364	1.4913	1.0328	1.3178	0.62846	1.3967	0.95071	1.0636	1.0909	0.96878	1.2691	1.826	1.201	0.66715	0.96366
49	0.80027	0.43503	0.37684	0.51967	1.423	1.5501	1.3248	0.88472	1.1819	0.58079	0.86244	1.4898	1.2118	1.457	1.748	1.5156	1.2566	1.6539	1.4188	1.1739
50	0.48271	0.31631	0.29173	0.29881	1.1318	1.2991	1.1106	0.70012	1.0152	0.52582	1.6254	1.4044	1.1193	1.3984	1.1309	1.2742	1.8817	1.5227	1.2176	0.67129
51	0.47106	0.31242	0.28896	0.29129	1.1214	1.2904	1.1033	0.69394	1.0097	0.52404	1.5008	1.1415	1.7704	1.4262	1.7067	1.2613	1.0082	1.6273	0.8807	0.81377
52	0.90192	0.48049	0.40982	0.59899	1.5199	1.6378	1.4021	0.95293	1.2442	0.60225	1.6706	0.88459	1.6186	0.54159	1.1896	1.9042	1.622	1.2909	1.3263	0.53813
53	0.56943	0.34611	0.31298	0.35588	1.2098	1.3648	1.1658	0.74721	1.0575	0.53951	1.6257	1.5585	1.7631	1.3078	0.93704	1.7063	1.7075	1.7258	1.4136	0.93457
54	0.77382	0.42394	0.36884	0.49984	1.3981	1.528	1.3055	0.86786	1.1666	0.5756	1.3177	1.2075	1.2166	0.78771	1.5676	1.8076	1.5186	1.8725	0.95854	1.1807
55	0.27153	0.24881	0.24377	0.16657	0.94532	1.145	0.98301	0.59214	0.91861	0.49502	0.74177	0.65117	1.6375	0.49886	1.2579	1.8856	1.4693	1.5344	0.49545	1.2275
56	0.99549	0.52715	0.44396	0.67696	1.611	1.7224	1.4785	1.0212	1.3071	0.62457	0.81691	0.55992	1.698	0.70485	1.023	1.8954	1.2174	1.131	0.94167	0.9424
57	0.090879	0.19437	0.2052	0.057982	0.78822	1.0174	0.87841	0.5042	0.84018	0.47029	1.4895	1.1818	1.1246	0.64706	1.75	1.1838	1.8379	1.4603	0.86308	1.0603
58	0.13443	0.20735	0.21439	0.083951	0.82598	1.0479	0.90342	0.5252	0.85889	0.47618	0.77066	1.2892	1.8875	0.58923	0.95627	1.9611	0.93406	1.42	1.055	0.83864
59	0.78788	0.4298	0.37307	0.51034	1.4113	1.5397	1.3157	0.87678	1.1747	0.57834	0.7794	1.436	1.8707	0.54123	1.1122	1.3548	1.8407	1.4609	0.44083	1.1361
60	0.87226	0.46672	0.39981	0.5753	1.4914	1.6117	1.379	0.93244	1.2255	0.59572	1.5269	1.3567	0.98057	1.4096	1.7722	1.8471	1.6564	1.1996	0.74139	0.61002
61	0.69917	0.39404	0.34731	0.44548	1.3285	1.4669	1.2527	0.82195	1.125	0.56166	1.2058	1.4603	1.8138	0.73019	1.0491	1.4854	1.8724	1.6532	1.0322	0.64945
62	0.78307	0.42779	0.37162	0.50674	1.4068	1.5357	1.3122	0.87372	1.1719	0.5774	1.2036	0.56181	1.0506	1.4381	0.90854	1.3931	1.4132	1.8927	1.2966	0.79581
63	0.85244	0.45776	0.3933	0.55973	1.4725	1.5946	1.3638	0.91902	1.2132	0.59149	0.82151	0.81407	1.5463	0.98353	0.80869	1.6654	1.5755	1.818	1.3495	1.4909
64	0.81763	0.44246	0.38222	0.53286	1.4394	1.5648	1.3376	0.89598	1.1922	0.58428	1.6514	0.98702	1.2903	0.86447	0.98836	1.202	1.2641	1.9304	1.012	1.3548
65	0.11572	0.20176	0.21044	0.072782	0.80975	1.0348	0.89266	0.51616	0.85084	0.47365	1.3185	1.5491	1.376	0.93008	1.5316	1.8933	1.6387	1.0873	0.78069	1.1113
66	0.18952	0.22387	0.22609	0.11696	0.87383	1.0868	0.93521	0.55191	0.88271	0.48368	0.81267	1.5078	1.6124	1.473	1.0696	1.8061	1.195	1.3548	0.59489	0.8886
67	0.082918	0.192	0.20353	0.053243	0.78132	1.0118	0.87385	0.50037	0.83676	0.46922	1.5483	1.5411	1.7111	1.0826	1.0065	1.7237	1.4156	1.6285	1.1131	0.99073
68	0.28247	0.25218	0.24616	0.17324	0.95489	1.1528	0.98944	0.59756	0.92346	0.49655	1.081	0.92651	1.2753	1.4556	1.0184	1.2186	1.8817	1.8862	0.86164	1.1592
69	0.89189	0.47578	0.4064	0.59092	1.5102	1.6289	1.3943	0.94594	1.2378	0.60001	1.6006	1.1082	1.7247	1.3517	0.95781	1.3022	0.91135	1.5932	1.3113	1.1028
70	0.86584	0.4638	0.39768	0.57024	1.4853	1.6062	1.3741	0.92807	1.2215	0.59434	1.4459	1.5176	0.97222	1.1581	1.4517	1.6755	1.2527	1.4098	1.2934	0.67125
