0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	1.5536	0.83325	0.9149	0.30055	0.46727	1.3834	0.7449	1.4363	0.72039	0.83021	1.4535	1.5434	1.4472	0.97058	0.34937	1.4423	1.2662	0.82046	0.2591	1.1075
2	1.4781	0.76595	0.84907	0.28218	0.43266	1.3327	0.69613	1.3751	0.67853	0.81414	1.3644	1.2497	1.0002	0.89922	0.67621	1.4513	1.1445	0.91654	0.17294	0.91741
3	1.0163	0.38222	0.47714	0.1907	0.25664	1.0651	0.43984	1.0376	0.46255	0.73426	0.88343	1.3284	1.8489	0.0087689	0.90984	1.4613	0.69874	0.46272	0.85674	0.95365
4	1.2763	0.59321	0.68104	0.23881	0.34985	1.2086	0.57702	1.2211	0.57746	0.77624	1.2756	1.083	1.8286	0.94248	1.0861	0.96654	1.2292	0.96309	0.94817	0.61776
5	1.7212	0.98891	1.068	0.34753	0.55423	1.5069	0.86426	1.5811	0.82432	0.87137	1.4415	1.3209	0.98684	0.072171	0.73023	1.3444	1.0843	0.84904	0.63649	0.79166
6	1.0942	0.44442	0.53713	0.2045	0.28348	1.1067	0.4796	1.0913	0.49574	0.7463	0.74767	1.2323	1.515	0.25899	0.40512	1.0505	1.4069	0.87312	0.533	0.8858
7	1.095	0.44507	0.53776	0.20465	0.28376	1.1072	0.48002	1.0919	0.49609	0.74642	1.3527	1.4172	1.1947	0.3675	0.48203	1.335	0.81329	0.81432	0.67975	0.7016
8	1.6992	0.96793	1.0473	0.34076	0.54186	1.4896	0.84757	1.5613	0.80965	0.86543	1.1501	1.3934	1.3832	0.60857	1.0738	1.538	1.2935	0.2671	1.0227	0.53594
9	1.134	0.4765	0.5681	0.21172	0.2975	1.1284	0.50029	1.1191	0.51305	0.7526	0.73561	1.3297	1.7655	0.029712	0.79127	0.61211	0.44294	1.0024	0.40681	0.88829
10	1.2562	0.5765	0.66484	0.23484	0.3422	1.197	0.56588	1.2064	0.56808	0.77278	0.79013	0.62728	1.4008	0.31888	1.1127	0.97783	1.3028	0.6351	0.94028	0.54851
11	0.87544	0.27111	0.37014	0.16654	0.20952	0.99157	0.36972	0.94227	0.40418	0.71319	1.299	0.9664	1.4218	0.20761	1.1064	1.5587	1.057	0.99827	0.30257	1.0885
12	0.74802	0.17149	0.27431	0.14517	0.16776	0.92619	0.30738	0.85708	0.35238	0.69455	1.0025	1.4808	1.766	0.055348	1.0045	1.0527	0.55448	0.84358	0.34282	0.80162
13	0.94454	0.32541	0.42242	0.17829	0.23244	1.0274	0.40388	0.98881	0.4326	0.72343	1.4778	0.62393	1.1651	0.64113	0.95904	1.2983	0.52159	0.69887	0.89916	1.0924
14	1.4222	0.71712	0.80144	0.26942	0.40845	1.2969	0.66164	1.3311	0.64911	0.80298	1.255	1.3939	1.2525	0.61666	0.87478	1.543	0.89011	0.4377	0.65971	1.1163
15	1.4007	0.69851	0.78332	0.26467	0.3994	1.2834	0.64869	1.3144	0.63809	0.79884	1.2935	0.70172	1.6203	0.20814	0.96649	1.3751	1.4111	0.58256	1.0009	0.23147
16	1.7415	1.0084	1.0873	0.35396	0.56595	1.5231	0.87997	1.5996	0.83818	0.87702	0.69327	1.5868	1.8394	0.80408	0.68638	1.3198	1.3136	0.69506	1.0699	1.1311
17	1.5058	0.79042	0.87298	0.28874	0.44507	1.351	0.71369	1.3972	0.69357	0.81988	0.68216	0.66776	1.1505	0.62433	1.0347	0.83505	0.93457	0.59977	0.41793	1.1244
18	1.2531	0.57392	0.66234	0.23423	0.34103	1.1952	0.56416	1.2041	0.56664	0.77225	0.60201	1.3847	1.7668	0.95825	0.2876	1.5076	1.1647	0.25761	0.70261	0.28746
19	1.483	0.7702	0.85322	0.28331	0.4348	1.3359	0.69916	1.3789	0.68113	0.81512	0.57566	1.5741	0.92811	0.23712	0.93667	1.3861	0.64539	0.17246	0.48768	1.0557
20	1.7418	1.0087	1.0876	0.35407	0.56614	1.5233	0.88023	1.5999	0.83841	0.87711	1.1118	1.386	1.5312	0.28165	1.0798	1.1681	0.78936	0.16642	1.036	0.95335
21	1.2961	0.60973	0.69705	0.24276	0.35745	1.2202	0.58809	1.2356	0.5868	0.7797	0.96871	1.5231	1.3516	0.95633	0.80671	1.4775	1.0816	0.79623	0.63893	1.1925
22	1.3965	0.69494	0.77984	0.26377	0.39768	1.2808	0.64621	1.3113	0.63599	0.79804	1.275	0.63364	1.8466	0.62451	0.66759	1.4981	0.44531	0.89012	0.32624	1.1485
23	0.84773	0.2494	0.34926	0.16187	0.2004	0.9773	0.35611	0.92369	0.39287	0.70911	1.44	0.93154	1.261	0.94313	1.1104	0.84503	1.0164	0.88795	0.83692	0.88891
