0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	1.5993	0.64727	0.84712	1.0869	0.56455	0.80176	0.51948	0.48647	0.81545	1.7058	0.8141	0.68018	1.3501	1.521	1.0932	0.96064	0.50987	1.3113	0.86648	0.25593
2	1.5335	0.6017	0.82094	1.0273	0.5553	0.76742	0.49182	0.4829	0.76136	1.6428	1.2751	1.2003	1.5022	1.5622	1.1382	1.0281	1.1307	1.3809	0.96349	0.56735
3	1.5762	0.63102	0.83773	1.0658	0.56122	0.78947	0.50956	0.48519	0.79625	1.6836	0.84963	1.011	1.3771	1.5295	0.87646	1.0803	1.0364	0.81031	0.47583	0.96863
4	0.85798	0.21073	0.60987	0.46363	0.48235	0.48487	0.26811	0.45481	0.27424	1.0212	0.52074	0.77076	1.4398	1.5188	1.2456	0.47161	1.1567	1.1587	0.34755	0.068583
5	1.0777	0.32819	0.67163	0.6403	0.5035	0.56825	0.33366	0.46294	0.42368	1.2197	1.2101	0.846	1.1489	0.89615	1.2206	0.59209	0.57612	1.1152	0.19625	0.62728
6	1.2896	0.44818	0.73582	0.81554	0.52561	0.65444	0.40172	0.47145	0.57418	1.4139	1.2641	1.0368	1.7052	0.90778	0.37896	0.31591	1.1339	1.166	0.68626	0.7882
7	1.0271	0.30074	0.65713	0.59935	0.49853	0.54871	0.31828	0.46103	0.38889	1.1738	0.94297	0.48515	1.3254	1.1048	0.89638	0.64574	0.64694	1.465	0.67867	0.4378
8	1.1732	0.38113	0.69977	0.71848	0.51317	0.60611	0.36351	0.46666	0.49044	1.3067	0.84312	1.2505	1.7897	1.6967	0.7395	0.34625	0.34974	1.2853	0.79766	0.83043
9	1.5373	0.6043	0.82242	1.0307	0.55582	0.76937	0.49339	0.4831	0.76447	1.6464	0.91596	0.71502	1.6285	1.3664	1.1784	0.30779	1.0657	0.6552	0.94669	0.20279
10	0.88276	0.22379	0.61671	0.48342	0.48469	0.49412	0.27538	0.45571	0.29092	1.0435	0.52856	0.5949	1.5316	0.85456	1.3039	1.2041	0.9116	0.55487	0.98975	0.85272
11	1.005	0.28884	0.65086	0.58151	0.49638	0.54025	0.31162	0.4602	0.37378	1.1538	1.2908	0.65111	1.4792	1.5581	0.47316	0.67506	1.1392	1.1813	0.17921	0.85277
12	0.84624	0.20455	0.60663	0.45426	0.48124	0.48049	0.26468	0.45438	0.26635	1.0106	0.66581	0.95033	1.6946	1.3711	0.331	0.4008	1.1626	1.0298	0.96443	0.53641
13	1.0819	0.3305	0.67286	0.64374	0.50392	0.5699	0.33496	0.46311	0.42661	1.2235	0.78876	1.1451	1.3857	1.6119	1.2034	1.0235	0.60087	1.3064	0.99263	0.84368
14	1.6372	0.67456	0.86305	1.1219	0.57021	0.82254	0.53629	0.48866	0.84749	1.7425	0.7006	1.1711	1.7091	1.1213	1.2615	0.93576	1.0641	1.3473	0.6981	0.87522
15	1.3994	0.51469	0.77219	0.90924	0.53823	0.70293	0.44025	0.47632	0.65614	1.516	0.4079	0.5326	1.2858	1.512	0.68111	0.68946	0.89148	1.1064	1.0129	0.85583
16	1.6408	0.67713	0.86456	1.1251	0.57075	0.82451	0.53789	0.48887	0.8505	1.7459	1.2573	0.65256	0.89254	1.5673	1.2518	0.66229	0.9106	0.98979	0.23529	0.26164
17	1.1325	0.35839	0.68765	0.68505	0.509	0.58983	0.35066	0.46506	0.46183	1.2696	0.77859	0.34669	1.478	1.4154	1.1403	0.34724	1.0403	0.8623	0.40796	0.057204
18	1.766	0.77347	0.92254	1.2437	0.59161	0.89937	0.59899	0.49694	0.96124	1.8684	0.97701	0.30129	1.7558	0.83698	0.63216	1.1237	0.19366	0.67429	0.96368	0.35512
19	1.4816	0.56719	0.80142	0.98112	0.54844	0.74168	0.47118	0.48026	0.71992	1.5935	0.56667	0.98759	1.6137	0.98661	0.57017	0.94566	0.99221	1.0454	0.87893	0.11428
20	1.5146	0.58903	0.81375	1.0105	0.55277	0.75795	0.48422	0.48193	0.7462	1.6248	0.53725	0.32251	1.0561	1.3811	1.1227	0.60587	0.27806	0.77527	0.47004	0.6545
21	1.6795	0.70588	0.88157	1.1613	0.57683	0.84661	0.55584	0.49122	0.88393	1.7835	0.79974	1.2231	1.713	1.3006	0.74575	0.89309	0.40117	0.95084	0.51422	0.51562
22	1.061	0.31908	0.66681	0.62674	0.50185	0.56176	0.32855	0.46231	0.41215	1.2045	0.66385	0.5459	1.7294	1.5112	1.2719	0.99599	1.0631	0.68812	1.0595	0.88234
23	1.3533	0.4863	0.75658	0.86959	0.5328	0.68216	0.42372	0.47423	0.62131	1.473	1.0322	1.1968	1.6166	1.4391	1.2416	1.012	0.29792	0.67648	0.55424	0.72267
24	1.4292	0.53343	0.78256	0.93512	0.54185	0.71671	0.45123	0.47771	0.679	1.544	0.70012	1.1842	1.3608	1.2477	1.0033	0.37746	0.39429	0.77688	0.93962	0.99289
25	1.0958	0.33815	0.67691	0.6551	0.50531	0.57536	0.33926	0.46364	0.43628	1.2362	0.463	0.57612	1.4011	1.19	1.1331	0.48894	0.60678	1.4019	0.89574	0.68282
26	0.90497	0.23553	0.62286	0.50118	0.48679	0.50243	0.2819	0.45651	0.30589	1.0635	1.106	0.74364	0.84132	1.377	0.65198	0.77891	0.46839	1.0083	0.19003	0.088695
27	0.84888	0.20594	0.60736	0.45637	0.48149	0.48147	0.26545	0.45448	0.26812	1.013	1.0391	0.48472	1.2767	1.6293	0.75356	0.2346	1.1026	1.5215	0.81252	0.38294
28	1.6542	0.68702	0.87038	1.1376	0.57283	0.83209	0.54403	0.48967	0.86203	1.759	0.81082	0.4517	1.3398	0.85092	0.92282	0.65971	1.1186	0.61225	0.24172	0.66849
29	1.3748	0.49945	0.7638	0.88803	0.53531	0.69177	0.43136	0.47519	0.63748	1.493	1.3232	0.93828	0.89487	1.5347	0.37508	0.76997	0.98729	1.0288	0.97075	0.67125
30	1.7426	0.75467	0.911	1.2211	0.58743	0.88458	0.58684	0.49532	0.93992	1.8453	1.0895	0.641	1.6706	1.4912	1.198	1.0581	0.17579	1.412	0.21314	0.62507
31	1.1858	0.38825	0.70357	0.7289	0.51448	0.61123	0.36754	0.46717	0.49939	1.3183	0.8716	0.7316	1.2003	1.4969	1.2871	0.85879	1.0713	1.4128	0.54123	0.98529
32	1.7801	0.78494	0.92963	1.2573	0.59419	0.90845	0.60646	0.49794	0.97418	1.8824	1.041	0.76526	0.81432	1.1435	0.7651	1.0006	0.66677	0.71505	0.42728	0.64162
33	1.3706	0.49686	0.76237	0.8844	0.53482	0.68988	0.42985	0.475	0.63429	1.4891	1.0662	1.2896	1.7499	1.5567	1.0163	0.96379	0.31816	0.89292	0.36578	0.3158
34	1.2056	0.39951	0.7096	0.74532	0.51655	0.61931	0.37393	0.46797	0.5135	1.3365	1.0962	0.47336	1.2086	1.3545	1.1979	0.92073	1.0836	1.4715	0.497	0.67909
35	1.43	0.53392	0.78284	0.93579	0.54194	0.71707	0.45152	0.47775	0.6796	1.5447	0.99846	1.1514	1.1795	1.7056	0.59767	0.57767	0.65822	1.3914	0.44612	0.41735
36	1.7526	0.76265	0.91588	1.2307	0.58919	0.89085	0.59199	0.496	0.94899	1.8552	0.48289	1.2244	1.0737	1.6204	0.53701	1.1744	0.40503	0.53351	0.68369	0.67428
37	1.351	0.48493	0.75583	0.86766	0.53254	0.68116	0.42293	0.47413	0.61962	1.4709	1.1866	1.2473	0.87941	1.2626	0.81072	1.1114	0.87685	1.2673	0.17512	0.73743
38	1.6674	0.69679	0.87616	1.1499	0.57489	0.8396	0.55013	0.49047	0.87338	1.7717	0.39101	0.35017	1.6411	1.3277	1.048	0.92581	1.1086	1.479	0.10688	0.82531
39	1.1808	0.38541	0.70205	0.72474	0.51396	0.60918	0.36593	0.46697	0.49581	1.3137	1.3336	0.753	1.7438	1.6062	1.1987	0.63935	0.36641	0.7106	0.33586	0.94224
40	0.80168	0.18112	0.59437	0.41872	0.47705	0.46391	0.25166	0.45277	0.23642	0.97053	0.98267	0.74093	0.79709	1.3476	0.37196	0.42288	1.0058	1.3599	0.18966	0.2119
41	0.86052	0.21207	0.61057	0.46566	0.48259	0.48581	0.26886	0.4549	0.27595	1.0235	0.60573	1.2299	0.84792	1.1472	1.2486	0.24813	0.86978	1.3614	0.69939	0.89158
42	1.5263	0.59685	0.81818	1.0209	0.55433	0.76379	0.48891	0.48253	0.75557	1.6359	0.43932	0.59956	1.2548	0.7539	1.0746	1.2107	0.47432	1.3599	0.48485	0.99469
43	1.3646	0.49323	0.76038	0.87932	0.53412	0.68722	0.42774	0.47474	0.62983	1.4836	1.1047	0.56618	1.1763	1.4418	1.2417	0.77774	1.1381	0.81216	0.55107	0.2527
44	1.4738	0.56206	0.79855	0.97419	0.54744	0.73788	0.46814	0.47987	0.71373	1.5861	0.97269	0.66301	0.84514	1.7128	1.2827	1.1006	0.43771	1.2645	0.34183	0.42798
45	1.3557	0.48776	0.75738	0.87164	0.53308	0.68322	0.42457	0.47433	0.6231	1.4752	0.51005	1.1867	1.5435	1.087	0.47145	0.29988	0.35816	1.3191	0.78451	0.70965
46	0.84874	0.20586	0.60732	0.45625	0.48148	0.48142	0.26541	0.45447	0.26803	1.0129	1.0348	0.59523	1.4228	0.82314	0.81846	1.0257	0.57547	1.1556	0.26367	0.74975
47	0.82576	0.19377	0.60099	0.43792	0.47931	0.47287	0.25869	0.45364	0.25259	0.99219	0.73205	0.61875	1.7081	1.4277	1.2042	1.2076	0.50326	1.12	0.99031	0.73288
48	0.86597	0.21494	0.61207	0.47001	0.4831	0.48784	0.27045	0.4551	0.27961	1.0284	0.85989	1.1317	0.86765	1.2566	0.53655	0.25323	0.3274	1.4134	0.93651	0.34424
49	1.0647	0.32112	0.66789	0.62978	0.50222	0.56321	0.32969	0.46245	0.41473	1.2079	1.1276	0.4905	1.6581	1.6479	0.52641	0.93686	0.44602	1.2507	0.66483	0.21966
50	0.92028	0.24363	0.62711	0.51343	0.48824	0.50817	0.28641	0.45707	0.31623	1.0773	1.0482	1.1555	1.7215	1.0801	0.84331	0.47981	0.49807	1.3993	0.87634	0.1975
51	1.76	0.76863	0.91955	1.2379	0.59053	0.89556	0.59585	0.49652	0.95576	1.8625	1.291	0.36475	0.83958	0.74462	0.54722	0.9213	0.86285	1.2756	0.25425	0.038654
52	1.6069	0.65265	0.85025	1.0939	0.56566	0.80585	0.52278	0.4869	0.82179	1.7131	1.3585	0.40932	1.1263	1.0203	1.2628	0.8039	0.50754	0.84151	0.49112	1.0199
53	0.84217	0.20241	0.60551	0.45101	0.48086	0.47897	0.26349	0.45423	0.26361	1.007	1.0356	1.1019	1.7122	1.3284	0.72964	0.48355	0.75859	1.4048	0.95607	0.74448
54	1.3798	0.50252	0.76548	0.8923	0.5359	0.69401	0.43314	0.47542	0.64123	1.4977	0.65475	1.1012	1.2615	1.4651	0.5014	0.56245	0.33998	1.5217	0.85697	0.96836
55	1.588	0.63931	0.84252	1.0766	0.56292	0.79574	0.51462	0.48584	0.80607	1.695	0.50254	0.98137	1.2878	1.4902	0.45225	1.1228	0.55309	1.4474	0.78206	0.80429
56	1.3033	0.45627	0.74021	0.82708	0.52713	0.66031	0.40637	0.47204	0.58421	1.4265	1.0025	1.0938	1.5144	1.4577	0.78498	1.0642	1.0377	0.61439	0.90562	0.66926
57	0.79012	0.17505	0.59119	0.40951	0.47596	0.45962	0.24829	0.45235	0.22867	0.96014	1.2923	0.95786	1.6834	1.318	0.42556	0.32088	0.86454	1.3028	0.32961	0.50411
58	1.4057	0.5186	0.77435	0.91467	0.53898	0.70581	0.44254	0.47661	0.66092	1.5219	0.43026	0.80825	1.4661	1.3044	0.51995	0.66232	0.71341	1.0321	0.32241	0.50426
59	0.78743	0.17364	0.59046	0.40737	0.47571	0.45862	0.24751	0.45225	0.22686	0.95772	0.59507	1.0141	1.3814	1.4454	0.86048	0.32573	0.66412	0.98726	0.95313	0.29432
60	1.4057	0.51863	0.77437	0.91471	0.53899	0.70583	0.44255	0.47661	0.66096	1.522	1.2936	0.57991	1.3857	1.6348	0.39092	0.29168	1.1675	1.2881	0.28158	0.29337
61	0.99506	0.28349	0.64804	0.57348	0.49541	0.53644	0.30863	0.45983	0.36698	1.1448	0.54384	1.0878	1.1595	0.99649	1.1621	1.0859	0.77462	0.56392	0.96268	0.96871
62	1.7075	0.72725	0.89437	1.1877	0.58142	0.86316	0.56932	0.493	0.90856	1.8109	1.269	0.49213	1.5668	0.79683	0.95964	0.646	0.34257	1.4649	0.24812	0.40841
63	1.4043	0.51775	0.77388	0.91348	0.53882	0.70518	0.44203	0.47654	0.65988	1.5206	0.46088	1.0764	1.7213	1.3544	0.87115	1.1171	0.545	0.81383	1.0007	0.95309
64	1.0817	0.33041	0.67281	0.64361	0.5039	0.56984	0.33491	0.4631	0.4265	1.2234	1.2074	0.50545	1.3837	1.0022	0.48032	0.8518	1.0596	0.58706	0.31649	0.20911
65	1.5966	0.64533	0.846	1.0844	0.56415	0.8003	0.5183	0.48632	0.81318	1.7032	0.93321	1.1166	1.5665	1.6324	1.2048	0.57784	0.94612	1.204	0.56214	0.62984
66	1.5089	0.58518	0.81157	1.0053	0.552	0.75508	0.48191	0.48163	0.74158	1.6193	0.43564	1.223	1.4851	1.2384	0.45743	0.61727	0.83203	1.2453	0.32521	0.49557
67	1.2985	0.45343	0.73867	0.82304	0.52659	0.65825	0.40474	0.47183	0.5807	1.4221	0.95571	0.29843	0.91893	1.3949	0.93084	1.1338	1.1327	0.63718	0.70833	0.16418
68	1.7646	0.7723	0.92181	1.2423	0.59135	0.89845	0.59823	0.49684	0.95992	1.867	1.0864	1.2043	0.8797	1.6363	0.53196	0.93143	0.74029	1.1229	0.14276	0.19036
69	0.82884	0.1954	0.60184	0.44038	0.4796	0.47401	0.25959	0.45375	0.25466	0.99497	1.3436	0.99612	0.90001	1.1861	0.38157	0.6277	0.59724	1.2292	0.22121	0.20071
70	1.3447	0.48109	0.75373	0.86225	0.53181	0.67836	0.4207	0.47385	0.61488	1.465	0.65238	0.76095	1.2797	1.366	0.94972	0.98866	0.50803	0.60617	0.67389	0.73806
71	1.4724	0.5612	0.79806	0.97302	0.54727	0.73724	0.46763	0.4798	0.71268	1.5848	0.91418	0.78967	1.3794	1.513	0.85294	1.1526	0.54027	1.4049	0.57067	0.92842
72	0.88376	0.22432	0.61699	0.48422	0.48478	0.49449	0.27567	0.45574	0.2916	1.0444	0.54463	0.84973	1.4839	0.9295	0.99771	0.93258	0.31739	1.4543	0.94958	0.070446
73	0.98492	0.27805	0.64518	0.56531	0.49443	0.53258	0.3056	0.45945	0.36007	1.1356	0.54982	1.0783	1.3042	1.4286	0.6586	0.25791	0.6787	0.95636	0.53052	0.43372
74	1.6068	0.65258	0.85021	1.0938	0.56564	0.8058	0.52274	0.4869	0.82171	1.713	1.3566	1.2794	1.5254	1.0876	0.97787	0.87298	0.91415	0.56396	0.91415	0.56039
75	1.7821	0.7866	0.93067	1.2592	0.59457	0.90977	0.60754	0.49809	0.97605	1.8844	0.61183	1.2167	1.3407	1.1864	1.1838	0.22231	0.56884	1.4839	0.14379	0.90326
76	0.86081	0.21222	0.61065	0.46589	0.48261	0.48592	0.26894	0.45491	0.27615	1.0237	1.3429	0.90842	1.041	0.75074	1.2436	0.94562	0.52591	1.5265	0.91143	0.7354
77	0.86614	0.21503	0.61212	0.47015	0.48312	0.48791	0.2705	0.4551	0.27973	1.0285	0.95992	0.67418	1.6471	1.673	1.3088	0.95689	0.92697	1.0921	0.074066	1.0203
78	1.2945	0.45105	0.73737	0.81964	0.52615	0.65652	0.40337	0.47166	0.57774	1.4184	1.2729	0.48533	1.675	0.78311	0.47212	0.37313	0.53549	0.984	0.13352	0.15613
79	1.1123	0.3472	0.68171	0.66851	0.50696	0.58182	0.34435	0.46427	0.44771	1.2511	0.50293	0.44934	1.0097	1.489	1.0462	1.1226	1.1408	1.1085	0.7113	0.7931
80	1.464	0.55574	0.795	0.96561	0.5462	0.73319	0.46439	0.47939	0.70608	1.5768	1.2171	0.48326	1.3655	0.85206	0.87124	0.95519	0.95237	0.73779	0.10415	0.97071
81	1.177	0.38331	0.70093	0.72167	0.51357	0.60768	0.36474	0.46682	0.49318	1.3103	0.97115	1.2027	1.7561	1.1121	1.1639	0.98149	1.1359	1.4302	0.79954	0.60624
82	1.6353	0.67316	0.86222	1.1201	0.56992	0.82147	0.53542	0.48855	0.84586	1.7406	1.2702	1.2329	1.1114	1.3041	1.2823	0.73704	0.8183	1.2815	0.55833	0.2651
83	0.9733	0.27184	0.64192	0.55596	0.49331	0.52817	0.30213	0.45902	0.35216	1.1251	1.1962	0.56166	0.90141	1.7135	0.34961	0.34175	0.72038	0.71617	0.5881	0.96442
