0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.1934	0.78878	0.82595	0.38439	0.14128	0.22896	0.75064	0.82595	0.044477	0.75064	0.79625	0.19018	0.64344	0.33789	0.72143	0.12626	0.68845	0.46261	0.18097	0.42304
2	0.97747	0.28189	0.081664	3.632e-06	0.39097	0.98743	0.023337	0.081664	0.28275	0.023337	0.24962	0.8657	0.080826	0.079847	0.10808	0.90602	0.028008	0.83124	0.3243	0.072656
3	0.83538	0.099696	0.0099724	9.8625e-11	0.1543	0.79354	0.00099586	0.0099724	0.97526	0.00099586	0.074618	0.83792	0.71858	0.1142	0.49179	0.39512	0.60215	0.36394	0.7585	0.17353
4	0.78484	0.19511	0.038559	8.5239e-08	0.28925	0.97188	0.0075717	0.038559	0.81206	0.0075717	0.53927	0.33331	0.20541	0.39656	0.43402	0.68082	0.39668	0.94011	0.94557	0.80031
5	0.61204	0.52263	0.30243	0.0025299	0.49386	0.34569	0.16632	0.30243	0.79356	0.16632	0.54089	0.075663	0.028976	0.99672	0.61762	0.89968	0.47955	0.45832	0.17776	0.70628
6	0.1327	0.18143	0.033284	4.0848e-08	0.27114	0.95562	0.0060723	0.033284	0.87531	0.0060723	0.48295	0.32052	0.54924	0.88921	0.71166	0.6292	0.80853	0.63629	0.085497	0.5179
7	0.97244	0.80206	0.86627	0.48782	0.10795	0.2892	0.80626	0.86627	0.1177	0.80626	0.16783	0.7073	0.55597	0.46092	0.8407	0.092082	0.96567	0.073516	0.30385	0.4816
8	0.76493	0.80442	0.87365	0.50898	0.10186	0.30055	0.8166	0.87365	0.13421	0.8166	0.066859	0.17197	0.53551	0.76934	0.50509	0.85951	0.11087	0.97513	0.79688	0.56992
9	0.56766	0.082827	0.006876	1.537e-11	0.12879	0.74888	0.00057017	0.006876	0.93171	0.00057017	0.34811	0.80662	0.067093	0.75677	0.46754	0.025546	0.12104	0.77585	0.63377	0.8679
10	0.56638	0.32525	0.10974	1.5917e-05	0.43139	0.93621	0.036354	0.10974	0.073605	0.036354	0.2131	0.95905	0.65853	0.96721	0.2642	0.23797	0.7838	0.63542	0.5017	0.93838
11	0.39721	0.67578	0.5506	0.050605	0.3623	0.00062734	0.40856	0.5506	0.55001	0.40856	0.51338	0.82701	0.51273	0.9713	0.81129	0.58762	0.082523	0.8754	0.67175	0.75075
12	0.42883	0.47661	0.2468	0.00091569	0.49997	0.51008	0.12261	0.2468	0.47985	0.12261	0.33028	0.11043	0.52808	0.40874	0.046768	0.58139	0.049349	0.092617	0.12353	0.16705
13	0.11606	0.58251	0.38665	0.0086419	0.46383	0.15359	0.24043	0.38665	0.9996	0.24043	0.33442	0.0023584	0.18513	0.37924	0.14877	0.052077	0.66396	0.60085	0.70343	0.47624
14	0.017759	0.22086	0.049593	2.9999e-07	0.32196	0.99266	0.011044	0.049593	0.66822	0.011044	0.4107	0.64342	0.8875	0.29074	0.6704	0.030548	0.61344	0.92297	0.88654	0.27103
15	0.74095	0.55872	0.35146	0.0053627	0.47888	0.22459	0.20836	0.35146	0.95972	0.20836	0.62613	0.90687	0.44458	0.62978	0.47504	0.29024	0.1468	0.19922	0.91874	0.78055
16	0.78193	0.65177	0.50398	0.032515	0.39516	0.015773	0.35779	0.50398	0.74133	0.35779	0.28207	0.9893	0.41832	0.37871	0.22015	0.24925	0.63467	0.97501	0.55529	0.6728
17	0.050288	0.82907	0.9554	0.79601	0.035401	0.42938	0.93385	0.9554	0.36017	0.93385	0.76773	0.93657	0.80239	0.97577	0.51714	0.34577	0.70992	0.66501	0.6246	0.5921
18	0.074143	0.61539	0.43941	0.016381	0.43596	0.073061	0.29127	0.43941	0.94442	0.29127	0.030149	0.881	0.59331	0.15964	0.035504	0.6017	0.56802	0.65567	0.78437	0.14072
19	0.47937	0.0020079	4.0316e-06	1.065e-27	0.0031539	0.50631	8.0949e-09	4.0316e-06	0.51261	8.0949e-09	0.42195	0.50216	0.28005	0.95245	0.98243	0.51386	0.35934	0.89588	0.29879	0.24752
20	0.36644	0.81958	0.9229	0.66954	0.061611	0.37772	0.88661	0.9229	0.26286	0.88661	0.51486	0.86676	0.035968	0.41223	0.40849	0.66064	0.037323	0.29166	0.35791	0.50622
21	0.60536	0.72022	0.64661	0.11304	0.28863	0.028632	0.51995	0.64661	0.18556	0.51995	0.43563	0.35792	0.37852	0.46429	0.75585	0.96106	0.42457	0.9422	0.88369	0.83232
22	0.75913	0.77377	0.78282	0.29398	0.17707	0.16881	0.69262	0.78282	0.0037659	0.69262	0.62816	0.77587	0.57057	0.67352	0.22254	0.70703	0.24334	0.067205	0.074841	0.50439
23	0.87279	0.3474	0.12588	3.1608e-05	0.44887	0.89547	0.044662	0.12588	0.016027	0.044662	0.19028	0.39957	0.88887	0.36838	0.25235	0.90889	0.29633	0.88492	0.52728	0.57965
24	0.34209	0.48549	0.25697	0.0011204	0.49988	0.47827	0.13026	0.25697	0.54341	0.13026	0.70367	0.26406	0.30992	0.96926	0.8337	0.19268	0.95885	0.11067	0.2008	0.78424
25	0.34769	0.26623	0.07262	2.0196e-06	0.37451	0.99626	0.01957	0.07262	0.37882	0.01957	0.43127	0.34141	0.43778	0.48253	0.57359	0.62952	0.28416	0.35879	0.13925	0.063485
26	0.066814	0.15531	0.024319	8.5054e-09	0.23527	0.9152	0.0037924	0.024319	0.96267	0.0037924	0.78899	0.72203	0.41608	0.69188	0.50175	0.39732	0.048406	0.47685	0.92888	0.48677
27	0.085283	0.64527	0.49192	0.028807	0.40324	0.023156	0.34502	0.49192	0.78687	0.34502	0.36713	0.06658	0.10885	0.43219	0.2121	0.9775	0.42624	0.76455	0.7582	0.35804
28	0.61516	0.064968	0.0042267	1.3491e-12	0.10141	0.69861	0.00027479	0.0042267	0.86454	0.00027479	0.23246	0.5405	0.051001	0.25382	0.43521	0.25548	0.81126	0.36687	0.16293	0.0057868
29	0.59135	0.15028	0.022756	6.1025e-09	0.22819	0.90608	0.0034328	0.022756	0.97385	0.0034328	0.042728	0.93073	0.41453	0.21544	0.51562	0.38577	0.15976	0.094711	0.0054369	0.71993
30	0.53883	0.22651	0.052208	3.8787e-07	0.32887	0.99544	0.011929	0.052208	0.63351	0.011929	0.63881	0.59579	0.3727	0.41905	0.098735	0.16062	0.07739	0.49143	0.91615	0.23685
31	0.43901	0.051822	0.0026879	1.4031e-13	0.081078	0.66001	0.00013936	0.0026879	0.80319	0.00013936	0.18333	0.96785	0.96844	0.99146	0.46448	0.66499	0.93168	0.078608	0.6094	0.28122
32	0.49045	0.49386	0.2668	0.0013519	0.49933	0.44817	0.13781	0.2668	0.6031	0.13781	0.0073848	0.47842	0.42969	0.18717	0.72367	0.18755	0.62601	0.62218	0.56943	0.35726
33	0.34973	0.58649	0.39277	0.0093476	0.4609	0.14266	0.24616	0.39277	0.99988	0.24616	0.72397	0.23835	0.94711	0.99493	0.054735	0.45013	0.15851	0.80083	0.24372	0.6148
34	0.14439	0.51457	0.29215	0.0021283	0.49596	0.37411	0.15791	0.29215	0.74367	0.15791	0.23917	0.035652	0.33793	0.056948	0.91561	0.78445	0.27196	0.24468	0.086072	0.13602
35	0.67857	0.043194	0.0018669	2.2678e-14	0.067662	0.63408	8.0665e-05	0.0018669	0.75834	8.0665e-05	0.062268	0.84685	0.65566	0.038366	0.66442	0.49474	0.58768	0.33432	0.58059	0.3109
36	0.74061	0.74876	0.71603	0.18822	0.23231	0.088569	0.6059	0.71603	0.032416	0.6059	0.88581	0.55347	0.48645	0.33667	0.93273	0.89731	0.67319	0.057668	0.9684	0.165
37	0.35775	0.33322	0.11541	2.0473e-05	0.43794	0.92264	0.039206	0.11541	0.048343	0.039206	0.77431	0.10447	0.67511	0.012293	0.3345	0.90745	0.74712	0.014077	0.70352	0.29501
38	0.4993	0.39509	0.16497	0.00012218	0.47843	0.77801	0.067004	0.16497	0.037851	0.067004	0.52078	0.95132	0.90401	0.17836	0.0023886	0.53495	0.50977	0.2232	0.94012	0.62881
39	0.17658	0.063146	0.0039927	1.0147e-12	0.098605	0.69334	0.00025229	0.0039927	0.8566	0.00025229	0.1308	0.41472	0.40984	0.96502	0.94221	0.19159	0.39239	0.61036	0.98185	0.82991
40	0.83194	0.62189	0.45044	0.018544	0.42945	0.060118	0.30231	0.45044	0.91825	0.30231	0.55822	0.3056	0.98944	0.11996	0.12123	0.53355	0.70638	0.1706	0.72132	0.56877
41	0.027403	0.46142	0.23001	0.00064381	0.49897	0.56392	0.11031	0.23001	0.3732	0.11031	0.19037	0.19255	0.80431	0.88658	0.93187	0.78855	0.34455	0.49961	0.51219	0.95677
42	0.061881	0.81952	0.92271	0.66883	0.061769	0.37741	0.88633	0.92271	0.2623	0.88633	0.55968	0.31367	0.78819	0.7174	0.16734	0.44374	0.32895	0.26503	0.44535	0.86506
43	0.63327	0.66582	0.53084	0.042153	0.37652	0.0045177	0.38677	0.53084	0.63291	0.38677	0.35674	0.79108	0.064999	0.55117	0.61504	0.81728	0.72628	0.51958	0.67937	0.92018
44	0.71413	0.14626	0.021547	4.645e-09	0.22249	0.8985	0.003163	0.021547	0.98137	0.003163	0.77637	0.069555	0.21517	0.62191	0.69532	0.20527	0.88857	0.92497	0.12036	0.96257
45	0.24525	0.50782	0.28372	0.0018384	0.49737	0.39814	0.15112	0.28372	0.69946	0.15112	0.41217	0.91158	0.3711	0.62031	0.43722	0.49079	0.85334	0.01575	0.032912	0.68611
46	0.9886	0.80438	0.87355	0.50868	0.10195	0.30039	0.81646	0.87355	0.13397	0.81646	0.50982	0.95409	0.56144	0.39501	0.68962	0.64769	0.17218	0.50667	0.74186	0.77642
47	0.29224	0.6339	0.47139	0.023276	0.41654	0.039174	0.32365	0.47139	0.85762	0.32365	0.47062	0.47538	0.091107	0.67459	0.9331	0.85899	0.096102	0.16042	0.9823	0.77077
48	0.90135	0.51891	0.29765	0.0023364	0.49488	0.35877	0.16239	0.29765	0.77096	0.16239	0.52377	0.98694	0.043914	0.3671	0.42283	0.83485	0.19817	0.447	0.92073	0.52328
49	0.66826	0.23133	0.054494	4.8056e-07	0.33469	0.9973	0.012721	0.054494	0.6033	0.012721	0.68571	0.74361	0.31846	0.19711	0.15152	0.49936	0.065019	0.87625	0.26392	0.53247
50	0.67625	0.44126	0.20885	0.00039731	0.49544	0.63346	0.095442	0.20885	0.24276	0.095442	0.27723	0.49828	0.92584	0.56855	0.26477	0.58523	0.68459	0.024512	0.41578	0.19292
51	0.75598	0.36328	0.13822	5.0455e-05	0.45998	0.86063	0.051389	0.13822	0.00040827	0.051389	0.062868	0.41329	0.38378	0.83925	0.5052	0.058782	0.050216	0.77883	0.33827	0.59371
52	0.70027	0.60679	0.42512	0.013885	0.44406	0.091811	0.27718	0.42512	0.97147	0.27718	0.17022	0.44112	0.45539	0.79066	0.50624	0.55363	0.24856	0.14869	0.79748	0.22244
53	0.47401	0.73181	0.674	0.13909	0.26662	0.048902	0.55334	0.674	0.11086	0.55334	0.43853	0.48534	0.98788	0.6103	0.28991	0.093988	0.70796	0.74781	0.80824	0.062436
54	0.87656	0.15192	0.02326	6.8082e-09	0.2305	0.9091	0.0035474	0.02326	0.97042	0.0035474	0.26329	0.7952	0.43515	0.47602	0.24429	0.54545	0.16156	0.16463	0.79003	0.84187
55	0.13551	0.77866	0.7966	0.32078	0.16563	0.18744	0.71099	0.7966	0.012075	0.71099	0.34514	0.74288	0.32891	0.78692	0.6809	0.94875	0.53451	0.90117	0.81175	0.60812
56	0.39574	0.28497	0.083506	4.0605e-06	0.39409	0.98508	0.024131	0.083506	0.2648	0.024131	0.27373	0.70979	0.74679	0.26165	0.54682	0.086016	0.64104	0.68342	0.30462	0.8636
57	0.91971	0.71663	0.63834	0.10599	0.29521	0.023474	0.51001	0.63834	0.21141	0.51001	0.92561	0.50339	0.12186	0.28548	0.80439	0.37831	0.7503	0.92443	0.1112	0.64694
58	0.28626	0.73456	0.68066	0.1461	0.26122	0.054529	0.56156	0.68066	0.095407	0.56156	0.36213	0.60354	0.9958	0.79836	0.88634	0.57986	0.88989	0.87198	0.6008	0.79656
59	0.34743	0.68066	0.56049	0.055317	0.35504	1.7674e-05	0.41962	0.56049	0.50841	0.41962	0.65238	0.50295	0.4562	0.33146	0.60713	0.88445	0.44564	0.84803	0.54648	0.72198
60	0.69625	0.51771	0.29613	0.0022772	0.49519	0.36299	0.16115	0.29613	0.76353	0.16115	0.027649	0.23585	0.98297	0.8765	0.17336	0.52984	0.65672	0.057972	0.52726	0.18074
61	0.66988	0.11976	0.014411	6.2151e-10	0.18413	0.84238	0.00173	0.014411	0.99903	0.00173	0.18722	0.97703	0.13645	0.22532	0.08275	0.61359	0.7393	0.5672	0.78218	0.15954
62	0.72087	0.77263	0.77965	0.28807	0.17971	0.16461	0.68841	0.77965	0.0025105	0.68841	0.86541	0.42321	0.19171	0.77461	0.9117	0.91768	0.80846	0.80794	0.68589	0.86119
63	0.81413	0.0035261	1.2433e-05	2.9713e-25	0.0055387	0.51108	4.3841e-08	1.2433e-05	0.52215	4.3841e-08	0.062417	0.23911	0.19133	0.66769	0.73818	0.096786	0.73833	0.65595	0.54814	0.049902
64	0.66015	0.77002	0.77243	0.27498	0.1857	0.15517	0.67887	0.77243	0.00059424	0.67887	0.45124	0.2778	0.60674	0.62804	0.27311	0.67849	0.51419	0.24405	0.2051	0.95532
