0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.16969	0.61687	0.44191	0.016853	0.4345	0.070004	0.29377	0.44191	0.93886	0.29377	0.50768	0.41111	0.52768	0.78864	0.24102	0.31591	0.43562	0.84334	0.88573	0.66671
2	0.69608	0.5559	0.34745	0.0050633	0.48039	0.23356	0.2048	0.34745	0.95092	0.2048	0.026466	0.019562	0.73255	0.43055	0.83511	0.34509	0.71843	0.46422	0.19641	0.13933
3	0.69818	0.35812	0.13415	4.3439e-05	0.45651	0.87243	0.049132	0.13415	0.0030136	0.049132	0.06324	0.8314	0.72454	0.2024	0.87042	0.62705	0.95747	0.46539	0.34524	0.54073
4	0.90469	0.077214	0.005974	7.6087e-12	0.12022	0.73339	0.00046174	0.005974	0.9128	0.00046174	0.068954	0.5578	0.84403	0.94434	0.7396	0.3514	0.60603	0.11173	0.65609	0.39554
5	0.99732	0.62511	0.456	0.019717	0.42609	0.0541	0.30793	0.456	0.90348	0.30793	0.63788	0.053314	0.87195	0.23252	0.92079	0.43595	0.74337	0.0021618	0.711	0.78926
6	0.35042	0.095633	0.0091737	6.497e-11	0.14819	0.78306	0.00087865	0.0091737	0.96667	0.00087865	0.7529	0.97433	0.59448	0.93901	0.90263	0.7209	0.39368	0.54511	0.17036	0.27009
7	0.51757	0.056912	0.0032425	3.5843e-13	0.08897	0.6751	0.00018464	0.0032425	0.82802	0.00018464	0.90315	0.64958	0.36015	0.82558	0.93612	0.90711	0.43643	0.22471	0.34057	0.95131
8	0.84333	0.15677	0.024782	9.3465e-09	0.23732	0.91777	0.0039012	0.024782	0.95907	0.0039012	0.058314	0.0053706	0.15854	0.70422	0.20673	0.76968	0.55209	0.32606	0.10057	0.37033
9	0.95035	0.12887	0.016699	1.2987e-09	0.19746	0.86282	0.002158	0.016699	0.9993	0.002158	0.002612	0.25618	0.80943	0.019003	0.99828	0.72328	0.58864	0.20502	0.083763	0.03491
10	0.60097	0.21956	0.049001	2.8252e-07	0.32036	0.99193	0.010847	0.049001	0.67607	0.010847	0.76862	0.23073	0.094366	0.91177	0.76677	0.93608	0.4797	0.17717	0.46864	0.9971
11	0.8372	0.13929	0.01953	2.8412e-09	0.21253	0.88475	0.0027293	0.01953	0.99144	0.0027293	0.47793	0.63997	0.74023	0.92289	0.79685	0.80901	0.88158	0.75055	0.17683	0.11174
12	0.45756	0.38548	0.1566	9.4177e-05	0.47341	0.80465	0.06197	0.1566	0.016863	0.06197	0.23405	0.76923	0.84357	0.036525	0.87779	0.89916	0.60748	0.48957	0.6815	0.68201
13	0.67859	0.44791	0.21569	0.00046687	0.49688	0.61082	0.10017	0.21569	0.28387	0.10017	0.91792	0.57891	0.54629	0.93811	0.2076	0.24445	0.74022	0.38581	0.41903	0.3322
14	0.46247	0.18122	0.033208	4.0385e-08	0.27087	0.95535	0.0060515	0.033208	0.87617	0.0060515	0.13896	0.34319	0.2945	0.68325	0.060344	0.10304	0.97562	0.40559	0.92662	0.52334
15	0.62459	0.6441	0.48978	0.028184	0.40465	0.024624	0.34277	0.48978	0.79469	0.34277	0.47207	0.89898	0.52411	0.99665	0.057592	0.23812	0.086872	0.94842	0.48103	0.036146
16	0.082965	0.81186	0.89745	0.58216	0.082346	0.33756	0.85018	0.89745	0.19274	0.85018	0.034339	0.47797	0.94784	0.27249	0.19408	0.65878	0.67209	0.25098	0.30136	0.80886
17	0.27595	0.16775	0.028407	1.85e-08	0.25255	0.93593	0.0047879	0.028407	0.92699	0.0047879	0.28983	0.97292	0.20095	0.57906	0.53138	0.4139	0.77503	0.49937	0.55767	0.37747
18	0.425	0.52388	0.30405	0.0025983	0.49349	0.34131	0.16765	0.30405	0.80098	0.16765	0.23932	0.20969	0.62003	0.36274	0.27799	0.058231	0.55105	0.77477	0.91418	0.22513
19	0.78286	0.26516	0.072022	1.9379e-06	0.37336	0.99667	0.019329	0.072022	0.3856	0.019329	0.46239	0.80958	0.91592	0.59939	0.94414	0.35747	0.58648	0.62643	0.77649	0.32576
20	0.17432	0.32129	0.10699	1.4019e-05	0.42803	0.94248	0.034995	0.10699	0.087905	0.034995	0.22697	0.52603	0.27325	0.36992	0.0518	0.35025	0.030873	0.88189	0.52114	0.099022
21	0.92111	0.32228	0.10767	1.4471e-05	0.42887	0.94095	0.03533	0.10767	0.084238	0.03533	0.79645	0.57978	0.76621	0.28637	0.42344	0.29872	0.90651	0.18959	0.7662	0.47267
22	0.79186	0.81973	0.9234	0.67136	0.061204	0.37851	0.88733	0.9234	0.26431	0.88733	0.85307	0.16519	0.014413	0.92497	0.59545	0.65904	0.034958	0.037083	0.45753	0.64133
23	0.14411	0.23608	0.056799	5.9116e-07	0.34035	0.99866	0.013537	0.056799	0.57309	0.013537	0.4132	0.95156	0.48991	0.022311	0.43808	0.050439	0.99572	0.71595	0.029576	0.10194
24	0.11166	0.4742	0.24409	0.00086642	0.49991	0.51868	0.12059	0.24409	0.46267	0.12059	0.92197	0.71725	0.023768	0.15037	0.5375	0.25383	0.0595	0.60561	0.84056	0.27674
25	0.24376	0.18268	0.033749	4.3785e-08	0.27282	0.95725	0.0062001	0.033749	0.86998	0.0062001	0.23026	0.67461	0.011386	0.40242	0.1234	0.45722	0.82236	0.68757	0.46648	0.73588
26	0.46103	0.32315	0.10828	1.4885e-05	0.42962	0.93957	0.035631	0.10828	0.081028	0.035631	0.82072	0.15119	0.63889	0.35369	0.23738	0.6154	0.98745	0.20854	0.62108	0.66283
27	0.071815	0.8378	0.98652	0.93437	0.010626	0.47875	0.97984	0.98652	0.45755	0.97984	0.67002	0.60288	0.40563	0.57726	0.26208	0.78567	0.39286	0.2862	0.11854	0.2018
28	0.55124	0.74741	0.7126	0.18376	0.23513	0.08498	0.60155	0.7126	0.037084	0.60155	0.16587	0.41412	0.60445	0.41625	0.26785	0.43736	0.45818	0.51432	0.38971	0.38372
29	0.24415	0.3721	0.14537	6.492e-05	0.46562	0.83934	0.055426	0.14537	0.0015535	0.055426	0.99575	0.21996	0.86424	0.41363	0.5874	0.58116	0.41718	0.64008	0.28562	0.35254
30	0.93056	0.30277	0.094614	7.582e-06	0.4114	0.96762	0.029103	0.094614	0.1689	0.029103	0.42106	0.55652	0.62343	0.2281	0.79828	0.33958	0.96193	0.9857	0.94677	0.70147
31	0.21102	0.12731	0.016295	1.1488e-09	0.19518	0.85939	0.0020801	0.016295	0.99972	0.0020801	0.21101	0.20785	0.51852	0.14841	0.50837	0.78982	0.47572	0.22385	0.7251	0.46341
32	0.53241	0.59208	0.40149	0.010433	0.45658	0.12779	0.2544	0.40149	0.99706	0.2544	0.73005	0.18304	0.022438	0.48392	0.5688	0.65155	0.32724	0.83409	0.73198	0.33618
33	0.94813	0.068595	0.0047127	2.3245e-12	0.107	0.70904	0.00032352	0.0047127	0.87979	0.00032352	0.70922	0.74885	0.06975	0.27337	0.79273	0.14072	0.69764	0.48745	0.366	0.30908
34	0.78262	0.16477	0.027398	1.5439e-08	0.24844	0.93121	0.0045351	0.027398	0.93656	0.0045351	0.0066412	0.66515	0.19614	0.32998	0.68686	0.9635	0.66303	0.90871	0.15234	0.40169
35	0.013477	0.57566	0.37628	0.0075432	0.4686	0.17309	0.23082	0.37628	0.99471	0.23082	0.043421	0.93315	0.23886	0.016851	0.46895	0.2314	0.96981	0.88398	0.80921	0.876
36	0.90172	0.79811	0.85405	0.45438	0.11802	0.27063	0.78927	0.85405	0.092373	0.78927	0.96496	0.50749	0.16611	0.87629	0.54173	0.67007	0.8367	0.67608	0.34606	0.48766
37	0.8	0.51963	0.29858	0.002373	0.49469	0.35622	0.16315	0.29858	0.77542	0.16315	0.17671	0.96731	0.73121	0.0023988	0.63776	0.033184	0.81192	0.0061899	0.26793	0.3051
38	0.060537	0.18287	0.033821	4.4252e-08	0.27307	0.9575	0.0062199	0.033821	0.86916	0.0062199	0.31743	0.41438	0.31535	0.50715	0.2763	0.74757	0.9052	0.59212	0.98555	0.49404
39	0.85723	0.62279	0.452	0.018866	0.42851	0.058399	0.30388	0.452	0.91422	0.30388	0.56871	0.68532	0.7379	0.75207	0.74481	0.52468	0.91318	0.28011	0.23786	0.97899
40	0.39511	0.016759	0.00028087	1.7481e-18	0.026313	0.55255	4.7073e-06	0.00028087	0.60453	4.7073e-06	0.69047	0.77331	0.23468	0.90955	0.94835	0.47867	0.56669	0.41506	0.45111	0.86328
41	0.71608	0.56941	0.36698	0.006656	0.47264	0.19159	0.22231	0.36698	0.9855	0.22231	0.8777	0.015476	0.9678	0.73497	0.44594	0.48506	0.40875	0.47287	0.67081	0.33067
42	0.36524	0.24513	0.061332	8.6782e-07	0.35094	0.99995	0.015189	0.061332	0.51475	0.015189	0.79456	0.095632	0.69767	0.98177	0.089905	0.50413	0.39601	0.31304	0.92843	0.47042
43	0.74471	0.075885	0.0057696	6.3932e-12	0.11819	0.72967	0.00043824	0.0057696	0.90802	0.00043824	0.17324	0.60696	0.050521	0.83726	0.84551	0.80972	0.33496	0.50508	0.16956	0.75748
