0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.07342	0.069089	0.0047809	2.4978e-12	0.10776	0.71045	0.00033057	0.0047809	0.88181	0.00033057	0.9655	0.74348	0.57048	0.54477	0.19824	0.28217	0.28976	0.42371	0.71352	0.70242
2	0.18944	0.58907	0.39678	0.0098345	0.45894	0.13572	0.24993	0.39678	0.99905	0.24993	0.09143	0.40961	0.39452	0.99663	0.34375	0.20964	0.72503	0.1539	0.18649	0.38291
3	0.15429	0.60756	0.42639	0.014094	0.44335	0.09005	0.27843	0.42639	0.9694	0.27843	0.04227	0.59117	0.030231	0.089612	0.27551	0.30488	0.1516	0.93422	0.45884	0.23502
4	0.14012	0.5079	0.28381	0.0018415	0.49736	0.39787	0.1512	0.28381	0.69996	0.1512	0.93613	0.77874	0.36306	0.1216	0.35161	0.64917	0.21767	0.45428	0.88875	0.81579
5	0.91227	0.53654	0.32073	0.0033941	0.48918	0.29759	0.18164	0.32073	0.87017	0.18164	0.76869	0.64418	0.47159	0.38683	0.376	0.25353	0.69111	0.10765	0.60521	0.9606
6	0.87241	0.68492	0.56927	0.059785	0.34852	0.00019987	0.42951	0.56927	0.47174	0.42951	0.30929	0.94733	0.68402	0.47888	0.52317	0.93679	0.72126	0.26089	0.32081	0.17858
7	0.51564	0.24626	0.06191	9.0953e-07	0.35224	0.99999	0.015404	0.06191	0.50743	0.015404	0.24148	0.30798	0.020465	0.71792	0.73837	0.53311	0.023597	0.64766	0.79187	0.54428
8	0.58841	0.1495	0.022519	5.7914e-09	0.22709	0.90463	0.0033794	0.022519	0.9754	0.0033794	0.43335	0.99023	0.54315	0.53036	0.13552	0.064821	0.39996	0.8716	0.68524	0.64846
9	0.64851	0.7675	0.7655	0.26287	0.19144	0.14629	0.66976	0.7655	1.8919e-07	0.66976	0.2034	0.31607	0.98134	0.74802	0.5472	0.42994	0.50988	0.22865	0.49158	0.86844
10	0.27463	0.20007	0.040574	1.0996e-07	0.29571	0.9769	0.0081727	0.040574	0.78658	0.0081727	0.58294	0.71756	0.076208	0.22167	0.83882	0.87208	0.022581	0.92635	0.1653	0.45908
11	0.84609	0.48188	0.25281	0.0010326	0.49998	0.49121	0.12711	0.25281	0.51758	0.12711	0.013347	0.15719	0.24538	0.4385	0.46194	0.57657	0.46034	0.57495	0.46384	0.70844
12	0.63347	0.49388	0.26682	0.0013524	0.49932	0.44811	0.13783	0.26682	0.60323	0.13783	0.48694	0.31746	0.087404	0.39899	0.14924	0.7441	0.20801	0.13435	0.57203	0.28355
13	0.015598	0.80945	0.88965	0.55729	0.088733	0.32535	0.83912	0.88965	0.1727	0.83912	0.91838	0.61459	0.42497	0.10764	0.48242	0.87566	0.26641	0.2412	0.36295	0.94964
14	0.44952	0.52029	0.29942	0.0024066	0.49451	0.35391	0.16384	0.29942	0.77944	0.16384	0.50227	0.91759	0.26497	0.17452	0.76332	0.54221	0.30572	0.48677	0.87489	0.66077
15	0.081038	0.75655	0.7362	0.21626	0.2157	0.11081	0.63168	0.7362	0.011336	0.63168	0.55139	0.7336	0.72123	0.46874	0.25207	0.75344	0.67873	0.13884	0.3221	0.50442
16	0.29121	0.44369	0.21134	0.0004216	0.496	0.62521	0.097156	0.21134	0.25757	0.097156	0.60293	0.25423	0.15819	0.59105	0.91172	0.59429	0.32788	0.85475	0.41188	0.021395
17	0.71915	0.7718	0.77732	0.2838	0.18164	0.16155	0.68534	0.77732	0.00175	0.68534	0.63059	0.64418	0.37408	0.46715	0.44862	0.53753	0.87111	0.03713	0.96057	0.39606
18	0.99511	0.78488	0.81451	0.3585	0.15076	0.21251	0.7351	0.81451	0.029568	0.7351	0.44311	0.60523	0.85461	0.50499	0.9374	0.75007	0.52834	0.68061	0.19065	0.24902
