0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.72827	0.33035	0.59437	0.077685	0.14763	0.019486	0.17838	0.15899	0.26947	0.030186	0.071836	0.051237	0.14544	0.44071	0.16649	0.52223	0.25381	0.10108	0.1038	0.14981
2	0.64614	0.28682	0.52484	0.066761	0.12699	0.016769	0.1566	0.13736	0.23288	0.026382	0.019912	0.47949	0.34711	0.65987	0.46165	0.84706	0.71309	0.077999	0.048691	0.16382
3	0.21612	0.089607	0.17253	0.020276	0.038639	0.0051084	0.050515	0.042345	0.071736	0.0084041	0.10102	0.83017	0.083676	0.70188	0.11796	0.29347	0.66346	0.2066	0.054982	0.22335
4	0.69096	0.31024	0.56267	0.072598	0.13803	0.018222	0.1684	0.14896	0.25251	0.028438	0.085422	0.34357	0.21587	0.59773	0.43287	0.94135	0.44575	0.21987	0.1158	0.062268
5	0.24817	0.10317	0.1983	0.02337	0.044536	0.005888	0.058103	0.048773	0.08265	0.0096685	0.078419	0.59089	0.031133	0.5989	0.28523	0.9507	0.1037	0.11698	0.12838	0.25632
6	0.82434	0.38501	0.67689	0.091914	0.17442	0.023006	0.2047	0.18662	0.31616	0.034855	0.030404	0.15083	0.0032036	0.31538	0.28698	0.46061	0.75045	0.13483	0.12199	0.28024
7	0.75148	0.34316	0.61419	0.080964	0.15382	0.020299	0.18465	0.16541	0.28034	0.031291	0.091283	0.33722	0.23371	0.63754	0.39755	0.13769	0.011954	0.097814	0.045431	0.12958
8	0.14154	0.058421	0.11275	0.013189	0.025123	0.0033217	0.032968	0.02759	0.046677	0.0054868	0.052414	0.14961	0.33586	0.098921	0.25142	0.67765	0.57686	0.13376	0.12692	0.033939
9	0.11693	0.048214	0.093068	0.010876	0.020711	0.0027385	0.027203	0.022768	0.038487	0.00453	0.10405	0.36535	0.46875	0.27182	0.47825	0.7111	0.11171	0.23579	0.10848	0.34617
10	0.50517	0.21752	0.40744	0.049968	0.095154	0.012572	0.12056	0.10351	0.17553	0.020186	0.019306	0.20662	0.37726	0.6515	0.25672	0.94264	0.056952	0.19341	0.10172	0.11918
11	0.4454	0.18978	0.3583	0.043413	0.082696	0.010928	0.10572	0.090125	0.15283	0.017664	0.0064922	0.54451	0.50541	0.62386	0.31077	0.94898	0.8288	0.071058	0.11621	0.26202
12	0.74146	0.3376	0.60563	0.079537	0.15113	0.019945	0.18194	0.16262	0.27562	0.030813	0.055809	0.54209	0.47549	0.031081	0.25201	0.47107	0.71041	0.24669	0.0079959	0.22429
13	0.65541	0.2916	0.53265	0.067946	0.12923	0.017064	0.15903	0.13972	0.23688	0.026803	0.025967	0.25125	0.10561	0.66422	0.0086968	0.090689	0.81957	0.21992	0.13934	0.1088
14	0.38603	0.16301	0.30983	0.037157	0.070796	0.0093573	0.091186	0.077282	0.13104	0.015211	0.088963	0.0033034	0.52085	0.62484	0.58779	0.61928	0.21983	0.19595	0.032639	0.0083098
15	0.50828	0.21898	0.41001	0.050317	0.095817	0.01266	0.12134	0.10422	0.17673	0.020319	0.021576	0.11189	0.27787	0.60144	0.032687	0.49468	0.56128	0.24156	0.0077732	0.2259
16	0.063851	0.026303	0.050663	0.0059187	0.011254	0.001488	0.014801	0.012425	0.020918	0.0024734	0.020655	0.66386	0.090952	0.065866	0.32689	0.45309	0.56082	0.24564	0.049824	0.30134
17	0.84258	0.3959	0.6927	0.094829	0.1799	0.023724	0.20981	0.1922	0.32558	0.035771	0.086886	0.11716	0.21519	0.52065	0.56632	0.83023	0.077367	0.21445	0.1052	0.31969
18	0.34627	0.14545	0.27753	0.033086	0.063047	0.0083337	0.081558	0.06889	0.1168	0.013592	0.069175	0.60985	0.51832	0.37547	0.18511	0.43024	0.23722	0.20498	0.033286	0.24759
19	0.31197	0.13051	0.24975	0.029641	0.056485	0.0074669	0.073312	0.06177	0.10472	0.01221	0.099849	0.35314	0.43967	0.36281	0.11285	0.78921	0.23663	0.13246	0.033838	0.21417
