0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.091354	0.14849	0.048588	0.038601	0.0037004	0.16666	0.10586	0.2538	0.071833	0.17204	0.20082	0.29473	0.40699	0.8095	0.36812	0.63572	0.30407	0.42129	0.076798	0.30957
2	0.24993	0.4718	0.1566	0.11346	0.012354	0.49818	0.327	0.7178	0.22908	0.49254	0.1494	0.2227	0.57129	0.54705	0.16643	0.064061	0.034048	0.40977	0.24363	0.061868
3	0.011531	0.017794	0.0058131	0.0047481	0.00044111	0.020123	0.013164	0.031505	0.0086043	0.020961	0.30042	0.54928	0.76574	0.75049	0.1812	0.58598	0.12977	0.40239	0.57722	0.18751
4	0.051926	0.082932	0.027106	0.021741	0.0020592	0.093567	0.059466	0.14356	0.040107	0.097027	0.058339	0.32535	0.22492	0.6645	0.25525	0.035216	0.65717	0.22566	0.34867	0.55156
5	0.23057	0.42371	0.14021	0.10343	0.010974	0.45282	0.29522	0.6587	0.20557	0.45114	0.045589	0.23996	0.80132	0.86197	0.30817	0.82862	0.048434	0.1727	0.65314	0.2575
6	0.17211	0.29626	0.097398	0.074865	0.0075009	0.32544	0.20892	0.48485	0.14349	0.33043	0.23084	0.53974	0.90169	0.38875	0.42012	0.13141	0.4294	0.080888	0.37736	0.52728
7	0.23067	0.42395	0.14029	0.10348	0.010981	0.45305	0.29538	0.659	0.20569	0.45135	0.29917	0.18509	0.53446	0.76944	0.042322	0.74378	0.69132	0.086131	0.61865	0.30411
8	0.24165	0.45081	0.14943	0.10914	0.011746	0.47857	0.31319	0.69243	0.21882	0.47475	0.12974	0.018267	0.47596	0.7938	0.24216	0.85019	0.23734	0.46038	0.50207	0.23768
9	0.17778	0.30767	0.1012	0.077534	0.0078029	0.33725	0.21676	0.50143	0.14904	0.34188	0.28054	0.56138	0.90377	0.12182	0.37844	0.46492	0.3898	0.052249	0.37788	0.38284
10	0.010233	0.015717	0.0051345	0.0042043	0.00038961	0.017774	0.011686	0.027911	0.0075998	0.018523	0.24914	0.52605	0.45734	0.8371	0.14673	0.19702	0.72015	0.11468	0.53669	0.17899
11	0.11927	0.197	0.064537	0.050816	0.0049289	0.21986	0.13997	0.33271	0.095328	0.22593	0.23062	0.058419	0.75882	0.64895	0.21604	0.39635	0.68586	0.3897	0.25318	0.47172
12	0.16334	0.27894	0.09164	0.070775	0.0070454	0.30739	0.19699	0.45932	0.13508	0.31283	0.16746	0.30713	0.11302	0.83106	0.24972	0.37077	0.38477	0.0011252	0.068645	0.30695
13	0.13516	0.22567	0.073996	0.057906	0.0056629	0.25086	0.16002	0.37805	0.10923	0.25698	0.088343	0.35177	0.34074	0.66252	0.21088	0.78827	0.34077	0.35001	0.34356	0.28966
14	0.22838	0.41849	0.13844	0.10232	0.010827	0.4478	0.29174	0.65206	0.20302	0.44651	0.19838	0.27123	0.84293	0.088307	0.015991	0.89114	0.64218	0.076277	0.1983	0.47278
15	0.006185	0.0092406	0.0030188	0.0025085	0.00022906	0.010451	0.0070776	0.016704	0.0044683	0.010921	0.29806	0.5505	0.18379	0.70648	0.12464	0.71495	0.65346	0.37085	0.32179	0.20696
16	0.063402	0.10174	0.033262	0.026611	0.0025283	0.11465	0.072805	0.17553	0.049206	0.11876	0.2628	0.39737	0.39589	0.83931	0.20149	0.87255	0.015002	0.40813	0.58941	0.514
17	0.20819	0.37214	0.12279	0.092211	0.0095403	0.4025	0.26065	0.59138	0.18042	0.40422	0.26763	0.40195	0.50061	0.3087	0.28384	0.65809	0.26881	0.0016837	0.088886	0.56429
18	0.18976	0.33237	0.10945	0.083242	0.0084622	0.36255	0.23366	0.53666	0.16105	0.36625	0.21088	0.54115	0.59413	0.42958	0.042092	0.18993	0.47135	0.41514	0.4119	0.54144
