0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.70183	0.54367	0.54182	0.011265	0.39284	0.53574	0.0043253	0.52465	0.0078815	0.68173	0.45977	0.43941	0.88368	0.0032866	0.90384	0.43532	0.69274	0.27982	0.40352	0.25813
2	0.95615	0.76061	0.75827	0.017551	0.56489	0.75116	0.0067498	0.73624	0.012289	0.93172	0.0080378	0.046711	0.87992	0.52765	0.14187	0.0029837	0.20879	0.93261	0.0048291	0.63061
3	0.10177	0.073989	0.073628	0.0012324	0.050242	0.071972	0.000472	0.071163	0.00086119	0.098306	0.6946	0.024321	0.72918	0.0043562	0.78657	0.59533	0.0080966	0.21036	0.12365	0.42464
4	0.2414	0.17797	0.17722	0.0031143	0.12258	0.17421	0.0011933	0.17103	0.0021768	0.23323	0.78859	0.88209	0.81504	0.088074	0.67338	0.14352	0.64138	0.020816	0.68446	0.064002
5	0.030427	0.022045	0.021909	0.00035471	0.014854	0.021157	0.00013582	0.02132	0.00024784	0.029494	0.089795	0.94729	0.55032	0.0047084	0.66903	0.27585	0.29032	0.67428	0.48445	0.70655
6	0.36475	0.27249	0.27142	0.004977	0.19006	0.26742	0.001908	0.26205	0.0034795	0.35284	0.80156	0.74815	0.0020912	0.077007	0.042457	0.0010324	0.98938	0.10191	0.041041	0.073748
7	0.55677	0.42467	0.42314	0.0083173	0.30217	0.41785	0.0031912	0.40914	0.0058172	0.53984	0.64279	0.93893	0.69645	0.054765	0.075409	0.60514	0.76186	0.62778	0.98806	0.071823
8	0.038664	0.028006	0.027841	0.0004532	0.018889	0.026967	0.00017354	0.027044	0.00031666	0.03744	0.84452	0.51102	0.66971	0.065972	0.92106	0.0088032	0.7076	0.94432	0.067684	0.68884
9	0.18391	0.13477	0.13417	0.0023121	0.092285	0.13168	0.00088575	0.12951	0.0016159	0.17762	0.6811	0.36404	0.30688	0.089952	0.46538	0.056625	0.0029255	0.39885	0.056398	0.18027
10	0.94767	0.75321	0.75089	0.017314	0.55888	0.7438	0.0066584	0.72901	0.012123	0.92336	0.23991	0.80371	0.42293	0.55842	0.80804	0.90787	0.61618	0.48921	5.8884e-05	0.56977
11	0.64806	0.49915	0.49743	0.010125	0.35862	0.49162	0.0038865	0.48139	0.0070829	0.62907	0.68524	0.41644	1.0171e-06	0.16684	0.13378	0.0047216	0.95774	0.7834	0.88832	0.88537
12	0.2561	0.1891	0.18831	0.0033259	0.13044	0.18517	0.0012745	0.18173	0.0023247	0.24746	0.43151	0.71304	0.69244	0.02106	0.24023	0.99017	0.10186	4.2932e-07	0.067975	0.12048
13	0.065963	0.047824	0.047572	0.00078498	0.032353	0.046334	0.0003006	0.046062	0.0005485	0.063766	0.17258	0	0.61654	0.046264	0.70911	0.0006112	0.54752	0.46103	0.95097	0.9317
14	0.064719	0.046919	0.04667	0.00076968	0.031737	0.045448	0.00029475	0.045194	0.00053782	0.062566	0.58102	0.11222	0.66166	0.52179	0.16778	0.12763	0.87268	0.26891	0.0001874	0.16708
15	0.11984	0.087267	0.086853	0.0014635	0.059369	0.085002	0.00056053	0.083904	0.0010227	0.11574	0.029554	0.47631	0.26652	0.92463	0.58315	0.61114	0.75225	0.08606	0.030589	0.38572
16	0.60363	0.46273	0.4611	0.0092257	0.33089	0.45553	0.0035406	0.44604	0.0064533	0.58561	0.49185	0.59306	0.27231	0.23521	0.62339	0.78273	0.2345	0.84814	0.41867	0.16959
17	0.028729	0.020818	0.020687	0.00033451	0.014023	0.019962	0.00012808	0.020141	0.00023372	0.027857	0.17404	0.76264	0.34324	0.56134	0.61785	0.019261	0.27137	0.00069496	0.66501	0.0099846
18	0.42462	0.31929	0.31807	0.0059571	0.22408	0.31363	0.0022843	0.30721	0.0041652	0.41105	0.013748	0.022446	0.02835	0.21117	0.24995	0.082846	0.13014	0.17427	0.4869	0.37772
19	0.49489	0.37496	0.37357	0.0071765	0.26508	0.36866	0.0027527	0.36102	0.0050186	0.47947	0.29142	0.4931	0.93136	0.44362	0.054966	0.18947	0.22515	0.71873	0.28669	0.42551
20	0.054435	0.039442	0.039227	0.00064389	0.02665	0.038136	0.00024657	0.038021	0.00044991	0.05265	0.025412	0.54948	0.049441	0.23491	0.067148	0.052656	0.3543	0.067195	0.87916	0.30469
21	0.68597	0.53049	0.52868	0.010922	0.38267	0.52267	0.0041935	0.51184	0.0076417	0.66619	0.41559	0.95739	0.083256	0.31378	0.82779	0.28138	0.023733	0.77748	0.85453	0.35892
22	0.66089	0.50973	0.50798	0.010391	0.36672	0.5021	0.0039891	0.49167	0.0072697	0.64163	0.027331	0.043123	0.71747	0.66257	0.76098	0.019634	0.37095	0.17493	0.0078706	0.42573
23	0.98575	0.78654	0.78416	0.018393	0.58605	0.77695	0.0070753	0.76163	0.012881	0.96092	0.068983	0.60648	0.24565	0.36547	0.31216	0.039946	0.063679	0.31787	0.59573	0.049015
24	0.072226	0.052386	0.052114	0.00086223	0.035463	0.050799	0.0003302	0.050439	0.00060249	0.069806	0.60173	0.020481	0.36899	0.9163	0.12339	0.091465	0.81195	0.67598	0.1028	0.042258
25	0.62913	0.48359	0.48191	0.009737	0.34674	0.4762	0.0037373	0.46629	0.0068114	0.61055	0.80569	0.98018	0.076271	0.076379	0.033575	0.87175	0.99613	0.44776	0.078499	0.016129
26	0.68244	0.52756	0.52576	0.010847	0.38041	0.51977	0.0041644	0.50899	0.0075888	0.66273	0.50063	0.5119	0.035792	0.71982	0.040804	0.22175	0.82203	0.26976	0.50105	0.4573
27	0.12426	0.090522	0.090096	0.0015205	0.061611	0.088198	0.00058239	0.087027	0.0010626	0.12001	0.0024018	0.89319	0.84943	0.25146	0.16478	0.91481	0.33169	0.97532	0.77067	0.88259
28	0.9501	0.75533	0.753	0.017382	0.5606	0.74591	0.0066845	0.73108	0.012171	0.92576	0.66913	0.10403	0.56695	0.93235	0.17807	0.0081092	0.60845	0.97013	0.19565	0.052284
29	0.54861	0.41807	0.41656	0.008163	0.29723	0.41132	0.0031319	0.40276	0.0057092	0.53187	0.28253	0.68639	0.88276	0.64807	0.24704	0.37476	0.10313	0.69905	0.02662	0.00080924
