0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.75119	0.089942	0.045893	0.32579	0.60583	0.43106	0.30494	0.22283	0.18026	0.019058	0.00051819	0.85415	0.43893	0.87578	0.7602	0.069261	0.36946	0.040284	0.0013635	0.53383
2	0.63678	0.072454	0.036839	0.26745	0.50813	0.35677	0.24991	0.18142	0.14627	0.015264	0.96485	0.20943	0.51897	0.80219	0.58482	0.55156	0.40849	0.27655	0.74804	0.036487
3	0.61876	0.069849	0.035496	0.25857	0.49291	0.34536	0.24156	0.17518	0.14117	0.014703	0.211	0.52823	0.11383	0.99148	0.15413	0.45958	0.0081326	0.96927	0.024413	0.38945
4	0.66903	0.077213	0.039297	0.28354	0.53547	0.37737	0.26507	0.19278	0.15557	0.016292	0.78536	0.68564	0.58966	0.39376	0.3883	0.78261	0.7824	0.77275	0.75879	0.18544
5	0.75538	0.090615	0.046243	0.32799	0.60944	0.43384	0.30702	0.2244	0.18155	0.019205	0.053167	0.28209	0.37132	0.51078	0.66397	0.0014011	0.91285	0.23065	0.64265	0.69848
6	0.86334	0.10883	0.055745	0.38648	0.70345	0.50713	0.36237	0.2666	0.21643	0.023204	0.77751	0.018651	0.033127	0.13327	0.54936	0.96952	0.48087	0.60896	0.82632	0.69639
7	0.51822	0.056017	0.028388	0.21058	0.4089	0.28322	0.19645	0.1417	0.11388	0.011738	0.31867	0.90129	0.053817	0.18736	0.8034	0.03349	0.01168	0.97897	4.1001e-05	0.30607
8	0.00077012	6.7711e-05	3.3928e-05	0.00027195	0.00057735	0.00037887	0.00025211	0.00017757	0.00014105	1.3933e-05	0.1323	0.80102	0.57851	0.1272	0.11698	0.13043	0.00040241	0.57327	0.90739	0.00011768
9	0.82608	0.10235	0.052357	0.36593	0.67082	0.4815	0.3429	0.25169	0.20408	0.021776	0.18418	0.16597	0.5493	0.53982	0.69251	0.40731	0.1477	0.0034015	0.36986	0.79964
10	0.41417	0.042856	0.02166	0.16354	0.32355	0.22147	0.15235	0.10931	0.087615	0.0089418	0.001446	0.95513	0.39676	0.28024	0.32732	0.37873	0.72627	0.10596	0.44997	0.019831
11	0.74275	0.088593	0.045193	0.32137	0.59856	0.42546	0.30076	0.21966	0.17765	0.018764	0.32428	0.062927	0.10731	0.55005	0.31341	0.098672	0.092915	0.63342	0.18081	0.27482
12	0.069585	0.0062792	0.0031502	0.025026	0.052534	0.034624	0.023218	0.0164	0.013044	0.0012947	0.46052	0.98312	0.20901	0.024682	0.019765	0.56795	0.11144	0.0022248	0.15997	0.38016
13	0.40278	0.041481	0.02096	0.15854	0.3143	0.21487	0.14768	0.1059	0.084855	0.0086511	0.053389	0.57167	0.93677	0.36749	0.24072	0.22878	0.52285	0.21349	0.24496	0.51426
14	0.1996	0.01894	0.0095265	0.074336	0.15267	0.10204	0.069067	0.049058	0.039126	0.0039212	0.84416	0.10825	0.76341	0.43876	0.051878	0.25498	0.38303	0.0030621	0.20238	0.25041
15	0.73076	0.086693	0.044206	0.31511	0.58824	0.41755	0.29486	0.2152	0.17398	0.01835	0.83006	0.11518	0.2789	0.20144	0.60523	0.23102	0.69931	0.064343	0.12827	0.046402
16	0.87664	0.1112	0.056984	0.39392	0.71515	0.51638	0.36942	0.27201	0.22092	0.023727	0.87652	0.57555	0.078495	0.72178	0.75878	0.36308	0.00013919	0.14887	0.055527	0.037944
17	0.063555	0.0057219	0.0028704	0.022821	0.047952	0.031585	0.021171	0.01495	0.011889	0.0011796	0.074979	0.92324	0.96988	0.10204	0.021542	0.76884	0.0093078	0.16583	0.011851	0.59298
18	0.27444	0.026826	0.013514	0.1043	0.21148	0.14252	0.096995	0.069129	0.055225	0.005568	0.80986	0.081646	0.014284	0.67254	0.5601	0.18765	0.35223	0.84874	0.66848	0.010252
19	0.8317	0.10332	0.05286	0.369	0.67573	0.48534	0.34581	0.25391	0.20592	0.021988	0.17956	0.0027263	0.13063	0	0.081425	0.00070167	0.1574	0.83339	0.05676	0.46624
20	0.67509	0.078121	0.039766	0.28659	0.54063	0.38127	0.26795	0.19493	0.15734	0.016489	0.81144	0.30037	0.92644	0.048157	0.62909	0.30748	0.33452	0.19836	0.71575	0.044621
21	0.12482	0.011504	0.0057777	0.045559	0.09476	0.062824	0.042294	0.029943	0.023843	0.002376	0.32431	0.38253	0.68683	0.80067	0.48403	0.13427	0.57076	0.00093348	0.050153	0.075703
22	0.034223	0.0030471	0.0015277	0.012193	0.025744	0.016906	0.011307	0.0079752	0.0063389	0.0006276	0.19839	0.32318	0.011853	0.60642	0.010662	0.94406	0.57754	0.8416	0.23102	0.0095371
23	0.72268	0.085424	0.043548	0.31092	0.58131	0.41223	0.2909	0.21221	0.17152	0.018073	0.78634	0.2954	0.82773	0.11495	0.65043	0.026816	0.039591	0.8171	0.76089	0.69733
