0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0.060063	0.015042	0.055284	0.0023679	0.00079689	0.02056	0.0081344	0.058987	0.011069	0.015072	0.30279	0.52544	0.035567	0.91258	0.53511	0.1331	0.0096642	0.82905	0.072707	0.48786
2	0.05272	0.013173	0.048513	0.0020723	0.00069735	0.018017	0.007121	0.051785	0.0096914	0.013203	0.1277	0.93653	0.8497	0.85373	0.92045	0.46431	0.27025	0.25345	0.85236	0.65132
3	0.60864	0.18233	0.57005	0.030454	0.010328	0.24245	0.10179	0.59898	0.13664	0.18225	0.16349	0.037616	0.1397	0.065321	0.62944	0.0038512	0.96792	0.46975	0.70778	0.84888
4	0.36301	0.10019	0.33744	0.01625	0.0054897	0.13481	0.055065	0.35666	0.074416	0.10015	0.17068	0.044086	0.51224	0.054206	0.093687	0.87957	0.35412	0.9691	0.91886	0.55513
5	0.092623	0.023435	0.085346	0.0036999	0.0012456	0.031957	0.012693	0.090926	0.017261	0.023461	0.56552	0.36836	0.68761	0.35288	0.069554	0.38038	0.048701	0.65158	0.19006	0.82096
6	0.90794	0.30173	0.85774	0.052639	0.017961	0.39481	0.17232	0.89535	0.22904	0.30168	0.17851	0.95088	0.7823	0.60316	0.10918	0.87511	0.53097	0.074537	0.92397	0.44128
7	0.62981	0.19003	0.59024	0.031829	0.010799	0.25243	0.10625	0.6199	0.14253	0.18995	0.76894	0.41381	0.40267	0.12759	0.085174	0.66344	0.18726	0.00039162	0.29677	0.016888
8	0.0015953	0.00039225	0.0014654	6.1432e-05	2.0661e-05	0.00055334	0.00021153	0.0015951	0.00028818	0.00040241	0.50925	0.39112	0.94512	0.10647	0.5477	0.22074	0.56637	0.078097	0.13468	0.35353
9	0.025376	0.0062864	0.02333	0.00098657	0.0003319	0.0086303	0.0033938	0.024962	0.0046215	0.0063143	0.6889	0.026876	0.56113	0.62061	0.41263	0.86333	0.58034	0.94156	0.25031	0.3577
10	0.69358	0.21389	0.65123	0.036136	0.012274	0.28318	0.12013	0.68297	0.16084	0.21381	0.34731	0.61246	0.50304	0.36627	0.026142	0.73668	0.28555	0.90707	0.70898	0.54425
11	0.69055	0.21273	0.64832	0.035925	0.012202	0.2817	0.11946	0.67997	0.15995	0.21265	0.8704	0.29183	0.76769	0.66427	0.70972	0.10639	0.15229	0.35217	0.11945	0.52335
